,id_jugador,id_pais_jugador,id_pais_contra,fecha_partido,posicion,minutos_jugados
35842,,,,,,90
35843,,,,,,30
35844,,,,,,90
35845,,,,,,7
35846,,,,,,28
35847,,,,,,17
35848,,,,,,90
35849,,,,,,90
35850,,,,,,73
35851,,,,,,90
35852,,,,,,90
35853,,,,,,90
35854,,,,,,79
35855,,,,,,75
35856,,,,,,45
35857,,,,,,45
35858,,,,,,60
35859,,,,,,89
35860,,,,,,45
35861,,,,,,45
35862,,,,,,45
35863,,,,,,75
35864,,,,,,45
35865,,,,,,28
35866,,,,,,45
35867,,,,,,45
35868,,,,,,45
35869,,,,,,81
35870,,,,,,82
35871,,,,,,66
35872,,,,,,80
35873,,,,,,67
35874,,,,,,64
35875,,,,,,8
35876,,,,,,45
35877,,,,,,15
35878,,,,,,63
35879,,,,,,18
35880,,,,,,12
35881,,,,,,64
35882,,,,,,17
35883,,,,,,22
35884,,,,,,1
35885,,,,,,63
35886,,,,,,90
35887,,,,,,62
35888,,,,,,67
35889,,,,,,7
35890,,,,,,21
35891,,,,,,60
35892,,,,,,57
35893,,,,,,4
35894,,,,,,2
35895,,,,,,31
35896,,,,,,18
35897,,,,,,60
35898,,,,,,14
35899,,,,,,15
35900,,,,,,45
35901,,,,,,45
35902,,,,,,45
35903,,,,,,10
35904,,,,,,45
35905,,,,,,1
35906,,,,,,18
35907,,,,,,1
35908,,,,,,28
35909,,,,,,20
35910,,,,,,45
35911,,,,,,90
35912,,,,,,45
35913,,,,,,45
35914,,,,,,27
35915,,,,,,59
35916,,,,,,90
35917,,,,,,56
35918,,,,,,80
35919,,,,,,90
35920,,,,,,90
35921,,,,,,90
35922,,,,,,67
35923,,,,,,70
35924,,,,,,45
35925,,,,,,90
35926,,,,,,90
35927,,,,,,53
35928,,,,,,78
35929,,,,,,85
35930,,,,,,45
35931,,,,,,31
35932,,,,,,78
35933,,,,,,70
35934,,,,,,22
35935,,,,,,12
35936,,,,,,90
35937,,,,,,90
35938,,,,,,79
35939,,,,,,89
35940,,,,,,90
35941,,,,,,90
35942,,,,,,84
35943,,,,,,90
35944,,,,,,90
35945,,,,,,90
35946,,,,,,90
35947,,,,,,27
35948,,,,,,85
35949,,,,,,90
35950,,,,,,72
35951,,,,,,45
35952,,,,,,88
35953,,,,,,80
35954,,,,,,90
35955,,,,,,90
35956,,,,,,90
35957,,,,,,90
35958,,,,,,90
35959,,,,,,90
35960,,,,,,90
35961,,,,,,90
35962,,,,,,45
35963,,,,,,90
35964,,,,,,90
35965,,,,,,89
35966,,,,,,90
35967,,,,,,90
35968,,,,,,59
35969,,,,,,9
35970,,,,,,90
35971,,,,,,68
35972,,,,,,7
35973,,,,,,29
35974,,,,,,1
35975,,,,,,19
35976,,,,,,1
35977,,,,,,37
35978,,,,,,22
35979,,,,,,29
35980,,,,,,1
35981,,,,,,81
35982,,,,,,73
35983,,,,,,59
35984,,,,,,45
35985,,,,,,45
35986,,,,,,27
35987,,,,,,23
35988,,,,,,57
35989,,,,,,29
35990,,,,,,23
35991,,,,,,57
35992,,,,,,28
35993,,,,,,90
35994,,,,,,24
35995,,,,,,32
35996,,,,,,80
35997,,,,,,64
35998,,,,,,86
35999,,,,,,86
36000,,,,,,88
36001,,,,,,86
36002,,,,,,89
36003,,,,,,61
36004,,,,,,90
36005,,,,,,90
36006,,,,,,90
36007,,,,,,45
36008,,,,,,66
36009,,,,,,90
36010,,,,,,31
36011,,,,,,45
36012,,,,,,55
36013,,,,,,45
36014,,,,,,90
36015,,,,,,1
36016,,,,,,90
36017,,,,,,90
36018,,,,,,18
36019,,,,,,60
36020,,,,,,5
36021,,,,,,17
36022,,,,,,2
36023,,,,,,25
36024,,,,,,5
36025,,,,,,14
36026,,,,,,8
36027,,,,,,90
36028,,,,,,73
36029,,,,,,5
36030,,,,,,12
36031,,,,,,10
36032,,,,,,73
36033,,,,,,33
36034,,,,,,74
36035,,,,,,90
36036,,,,,,86
36037,,,,,,90
36038,,,,,,23
36039,,,,,,84
36040,,,,,,45
36041,,,,,,13
36042,,,,,,20
36043,,,,,,72
36044,,,,,,40
36045,,,,,,52
36046,,,,,,80
36047,,,,,,80
36048,,,,,,80
36049,,,,,,90
36050,,,,,,90
36051,,,,,,90
36052,,,,,,90
36053,,,,,,90
36054,,,,,,66
36055,,,,,,16
36056,,,,,,14
36057,,,,,,24
36058,,,,,,76
36059,,,,,,61
36060,,,,,,81
36061,,,,,,90
36062,,,,,,41
36063,,,,,,71
36064,,,,,,76
36065,,,,,,64
36066,,,,,,90
36067,,,,,,90
36068,,,,,,1
36069,,,,,,90
36070,,,,,,90
36071,,,,,,90
36072,,,,,,90
36073,,,,,,70
36074,,,,,,73
36075,,,,,,90
36076,,,,,,90
36077,,,,,,90
36078,,,,,,90
36079,,,,,,90
36080,,,,,,3
36081,,,,,,90
36082,,,,,,90
36083,,,,,,90
36084,,,,,,90
36085,,,,,,90
36086,,,,,,90
36087,,,,,,90
36088,,,,,,86
36089,,,,,,90
36090,,,,,,85
36091,,,,,,90
36092,,,,,,90
36093,,,,,,90
36094,,,,,,90
36095,,,,,,90
36096,,,,,,90
36097,,,,,,90
36098,,,,,,39
36099,,,,,,90
36100,,,,,,90
36101,,,,,,82
36102,,,,,,90
36103,,,,,,90
36104,,,,,,79
36105,,,,,,90
36106,,,,,,90
36107,,,,,,14
36108,,,,,,90
36109,,,,,,90
36110,,,,,,90
36111,,,,,,90
36112,,,,,,90
36113,,,,,,90
36114,,,,,,90
36115,,,,,,84
36116,,,,,,83
36117,,,,,,90
36118,,,,,,90
36119,,,,,,90
36120,,,,,,90
36121,,,,,,90
36122,,,,,,90
36123,,,,,,90
36124,,,,,,26
36125,,,,,,45
36126,,,,,,22
36127,,,,,,90
36128,,,,,,45
36129,,,,,,45
36130,,,,,,45
36131,,,,,,7
36132,,,,,,45
36133,,,,,,90
36134,,,,,,90
36135,,,,,,45
36136,,,,,,7
36137,,,,,,17
36138,,,,,,31
36139,,,,,,34
36140,,,,,,90
36141,,,,,,69
36142,,,,,,25
36143,,,,,,32
36144,,,,,,90
36145,,,,,,80
36146,,,,,,63
36147,,,,,,35
36148,,,,,,45
36149,,,,,,90
36150,,,,,,45
36151,,,,,,23
36152,,,,,,90
36153,,,,,,14
36154,,,,,,90
36155,,,,,,90
36156,,,,,,90
36157,,,,,,90
36158,,,,,,90
36159,,,,,,90
36160,,,,,,90
36161,,,,,,45
36162,,,,,,11
36163,,,,,,78
36164,,,,,,90
36165,,,,,,90
36166,,,,,,90
36167,,,,,,45
36168,,,,,,90
36169,,,,,,90
36170,,,,,,90
36171,,,,,,90
36172,,,,,,19
36173,,,,,,18
36174,,,,,,90
36175,,,,,,90
36176,,,,,,90
36177,,,,,,45
36178,,,,,,90
36179,,,,,,90
36180,,,,,,45
36181,,,,,,90
36182,,,,,,90
36183,,,,,,90
36184,,,,,,90
36185,,,,,,90
36186,,,,,,90
36187,,,,,,90
36188,,,,,,90
36189,,,,,,90
36190,,,,,,90
36191,,,,,,90
36192,,,,,,90
36193,,,,,,90
36194,,,,,,90
36195,,,,,,90
36196,,,,,,90
36197,,,,,,90
36198,,,,,,90
36199,,,,,,45
36200,,,,,,90
36201,,,,,,90
36202,,,,,,90
36203,,,,,,45
36204,,,,,,90
36205,,,,,,90
36206,,,,,,90
36207,,,,,,120
36208,,,,,,120
36209,,,,,,90
36210,,,,,,90
36211,,,,,,90
36212,,,,,,90
36213,,,,,,90
36214,,,,,,90
36215,,,,,,90
36216,,,,,,90
36217,,,,,,90
36218,,,,,,90
36219,,,,,,90
36220,,,,,,67
36221,,,,,,10
36222,,,,,,90
36223,,,,,,90
36224,,,,,,61
36225,,,,,,90
36226,,,,,,90
36227,,,,,,90
36228,,,,,,90
36229,,,,,,90
36230,,,,,,90
36231,,,,,,90
36232,,,,,,90
36233,,,,,,90
36234,,,,,,90
36235,,,,,,7
36236,,,,,,90
36237,,,,,,90
36238,,,,,,90
36239,,,,,,90
36240,,,,,,90
36241,,,,,,90
36242,,,,,,32
36243,,,,,,90
36244,,,,,,90
36245,,,,,,90
36246,,,,,,90
36247,,,,,,90
36248,,,,,,90
36249,,,,,,90
36250,,,,,,80
36251,,,,,,90
36252,,,,,,90
36253,,,,,,90
36254,,,,,,90
36255,,,,,,90
36256,,,,,,90
36257,,,,,,6
36258,,,,,,90
36259,,,,,,90
36260,,,,,,90
36261,,,,,,45
36262,,,,,,90
36263,,,,,,90
36264,,,,,,90
36265,,,,,,90
36266,,,,,,90
36267,,,,,,80
36268,,,,,,45
36269,,,,,,1
36270,,,,,,90
36271,,,,,,90
36272,,,,,,9
36273,,,,,,17
36274,,,,,,90
36275,,,,,,90
36276,,,,,,18
36277,,,,,,90
36278,,,,,,90
36279,,,,,,90
36280,,,,,,47
36281,,,,,,87
36282,,,,,,7
36283,,,,,,63
36284,,,,,,16
36285,,,,,,45
36286,,,,,,12
36287,,,,,,3
36288,,,,,,17
36289,,,,,,62
36290,,,,,,27
36291,,,,,,30
36292,,,,,,90
36293,,,,,,27
36294,,,,,,84
36295,,,,,,90
36296,,,,,,87
36297,,,,,,90
36298,,,,,,74
36299,,,,,,45
36300,,,,,,77
36301,,,,,,90
36302,,,,,,52
36303,,,,,,83
36304,,,,,,45
36305,,,,,,45
36306,,,,,,71
36307,,,,,,70
36308,,,,,,71
36309,,,,,,90
36310,,,,,,71
36311,,,,,,90
36312,,,,,,74
36313,,,,,,120
36314,,,,,,120
36315,,,,,,71
36316,,,,,,64
36317,,,,,,76
36318,,,,,,90
36319,,,,,,48
36320,,,,,,85
36321,,,,,,89
36322,,,,,,18
36323,,,,,,90
36324,,,,,,26
36325,,,,,,90
36326,,,,,,90
36327,,,,,,90
36328,,,,,,32
36329,,,,,,32
36330,,,,,,54
36331,,,,,,45
36332,,,,,,90
36333,,,,,,90
36334,,,,,,83
36335,,,,,,90
36336,,,,,,90
36337,,,,,,90
36338,,,,,,45
36339,,,,,,76
36340,,,,,,90
36341,,,,,,90
36342,,,,,,82
36343,,,,,,33
36344,,,,,,90
36345,,,,,,72
36346,,,,,,90
36347,,,,,,45
36348,,,,,,45
36349,,,,,,90
36350,,,,,,85
36351,,,,,,90
36352,,,,,,90
36353,,,,,,90
36354,,,,,,90
36355,,,,,,90
36356,,,,,,70
36357,,,,,,81
36358,,,,,,90
36359,,,,,,90
36360,,,,,,90
36361,,,,,,90
36362,,,,,,90
36363,,,,,,70
36364,,,,,,90
36365,,,,,,86
36366,,,,,,90
36367,,,,,,90
36368,,,,,,65
36369,,,,,,90
36370,,,,,,32
36371,,,,,,67
36372,,,,,,75
36373,,,,,,45
36374,,,,,,73
36375,,,,,,61
36376,,,,,,62
36377,,,,,,24
36378,,,,,,65
36379,,,,,,62
36380,,,,,,67
36381,,,,,,90
36382,,,,,,90
36383,,,,,,64
36384,,,,,,45
36385,,,,,,15
36386,,,,,,15
36387,,,,,,24
36388,,,,,,2
36389,,,,,,18
36390,,,,,,68
36391,,,,,,71
36392,,,,,,89
36393,,,,,,90
36394,,,,,,28
36395,,,,,,7
36396,,,,,,26
36397,,,,,,45
36398,,,,,,8
36399,,,,,,45
36400,,,,,,56
36401,,,,,,7
36402,,,,,,13
36403,,,,,,45
36404,,,,,,90
36405,,,,,,17
36406,,,,,,3
36407,,,,,,45
36408,,,,,,34
36409,,,,,,1
36410,,,,,,15
36411,,,,,,11
36412,,,,,,18
36413,,,,,,84
36414,,,,,,45
36415,,,,,,16
36416,,,,,,45
36417,,,,,,3
36418,,,,,,78
36419,,,,,,45
36420,,,,,,61
36421,,,,,,55
36422,,,,,,90
36423,,,,,,45
36424,,,,,,45
36425,,,,,,3
36426,,,,,,87
36427,,,,,,4
36428,,,,,,54
36429,,,,,,27
36430,,,,,,28
36431,,,,,,2
36432,,,,,,64
36433,,,,,,1
36434,,,,,,5
36435,,,,,,90
36436,,,,,,90
36437,,,,,,45
36438,,,,,,90
36439,,,,,,22
36440,,,,,,86
36441,,,,,,90
36442,,,,,,89
36443,,,,,,16
36444,,,,,,45
36445,,,,,,45
36446,,,,,,90
36447,,,,,,90
36448,,,,,,90
36449,,,,,,10
36450,,,,,,90
36451,,,,,,90
36452,,,,,,73
36453,,,,,,45
36454,,,,,,45
36455,,,,,,90
36456,,,,,,45
36457,,,,,,90
36458,,,,,,85
36459,,,,,,90
36460,,,,,,84
36461,,,,,,62
36462,,,,,,87
36463,,,,,,45
36464,,,,,,45
36465,,,,,,28
36466,,,,,,45
36467,,,,,,28
36468,,,,,,90
36469,,,,,,90
36470,,,,,,69
36471,,,,,,33
36472,,,,,,45
36473,,,,,,12
36474,,,,,,90
36475,,,,,,69
36476,,,,,,50
36477,,,,,,90
36478,,,,,,64
36479,,,,,,45
36480,,,,,,26
36481,,,,,,5
36482,,,,,,90
36483,,,,,,45
36484,,,,,,45
36485,,,,,,45
36486,,,,,,90
36487,,,,,,90
36488,,,,,,90
36489,,,,,,45
36490,,,,,,60
36491,,,,,,90
36492,,,,,,45
36493,,,,,,90
36494,,,,,,90
36495,,,,,,90
36496,,,,,,90
36497,,,,,,14
36498,,,,,,90
36499,,,,,,4
36500,,,,,,12
36501,,,,,,20
36502,,,,,,45
36503,,,,,,45
36504,,,,,,4
36505,,,,,,90
36506,,,,,,1
36507,,,,,,90
36508,,,,,,90
36509,,,,,,90
36510,,,,,,45
36511,,,,,,90
36512,,,,,,90
36513,,,,,,45
36514,,,,,,23
36515,,,,,,1
36516,,,,,,23
36517,,,,,,90
36518,,,,,,45
36519,,,,,,90
36520,,,,,,90
36521,,,,,,32
36522,,,,,,66
36523,,,,,,4
36524,,,,,,81
36525,,,,,,90
36526,,,,,,45
36527,,,,,,90
36528,,,,,,83
36529,,,,,,29
36530,,,,,,71
36531,,,,,,82
36532,,,,,,81
36533,,,,,,85
36534,,,,,,45
36535,,,,,,62
36536,,,,,,68
36537,,,,,,77
36538,,,,,,90
36539,,,,,,75
36540,,,,,,27
36541,,,,,,90
36542,,,,,,90
36543,,,,,,90
36544,,,,,,90
36545,,,,,,90
36546,,,,,,63
36547,,,,,,67
36548,,,,,,33
36549,,,,,,61
36550,,,,,,87
36551,,,,,,82
36552,,,,,,85
36553,,,,,,62
36554,,,,,,90
36555,,,,,,71
36556,,,,,,70
36557,,,,,,76
36558,,,,,,64
36559,,,,,,90
36560,,,,,,90
36561,,,,,,90
36562,,,,,,90
36563,,,,,,90
36564,,,,,,90
36565,,,,,,90
36566,,,,,,12
36567,,,,,,90
36568,,,,,,90
36569,,,,,,90
36570,,,,,,90
36571,,,,,,7
36572,,,,,,90
36573,,,,,,90
36574,,,,,,90
36575,,,,,,90
36576,,,,,,90
36577,,,,,,45
36578,,,,,,90
36579,,,,,,90
36580,,,,,,90
36581,,,,,,90
36582,,,,,,90
36583,,,,,,90
36584,,,,,,90
36585,,,,,,83
36586,,,,,,90
36587,,,,,,90
36588,,,,,,90
36589,,,,,,90
36590,,,,,,90
36591,,,,,,90
36592,,,,,,45
36593,,,,,,17
36594,,,,,,23
36595,,,,,,27
36596,,,,,,85
36597,,,,,,86
36598,,,,,,90
36599,,,,,,90
36600,,,,,,90
36601,,,,,,90
36602,,,,,,90
36603,,,,,,90
36604,,,,,,90
36605,,,,,,25
36606,,,,,,90
36607,,,,,,82
36608,,,,,,79
36609,,,,,,73
36610,,,,,,16
36611,,,,,,30
36612,,,,,,6
36613,,,,,,21
36614,,,,,,90
36615,,,,,,74
36616,,,,,,90
36617,,,,,,76
36618,,,,,,90
36619,,,,,,74
36620,,,,,,90
36621,,,,,,90
36622,,,,,,63
36623,,,,,,49
36624,,,,,,61
36625,,,,,,22
36626,,,,,,90
36627,,,,,,45
36628,,,,,,62
36629,,,,,,45
36630,,,,,,65
36631,,,,,,35
36632,,,,,,69
36633,,,,,,72
36634,,,,,,90
36635,,,,,,45
36636,,,,,,61
36637,,,,,,45
36638,,,,,,64
36639,,,,,,34
36640,,,,,,28
36641,,,,,,45
36642,,,,,,32
36643,,,,,,90
36644,,,,,,65
36645,,,,,,45
36646,,,,,,55
36647,,,,,,45
36648,,,,,,90
36649,,,,,,68
36650,,,,,,45
36651,,,,,,84
36652,,,,,,14
36653,,,,,,45
36654,,,,,,45
36655,,,,,,65
36656,,,,,,74
36657,,,,,,10
36658,,,,,,45
36659,,,,,,45
36660,,,,,,90
36661,,,,,,38
36662,,,,,,60
36663,,,,,,45
36664,,,,,,90
36665,,,,,,71
36666,,,,,,8
36667,,,,,,31
36668,,,,,,12
36669,,,,,,45
36670,,,,,,1
36671,,,,,,20
36672,,,,,,12
36673,,,,,,70
36674,,,,,,45
36675,,,,,,45
36676,,,,,,90
36677,,,,,,29
36678,,,,,,45
36679,,,,,,45
36680,,,,,,13
36681,,,,,,61
36682,,,,,,27
36683,,,,,,45
36684,,,,,,90
36685,,,,,,45
36686,,,,,,45
36687,,,,,,58
36688,,,,,,21
36689,,,,,,45
36690,,,,,,29
36691,,,,,,32
36692,,,,,,15
36693,,,,,,60
36694,,,,,,7
36695,,,,,,14
36696,,,,,,90
36697,,,,,,20
36698,,,,,,67
36699,,,,,,90
36700,,,,,,1
36701,,,,,,90
36702,,,,,,89
36703,,,,,,14
36704,,,,,,45
36705,,,,,,32
36706,,,,,,14
36707,,,,,,11
36708,,,,,,23
36709,,,,,,90
36710,,,,,,45
36711,,,,,,63
36712,,,,,,76
36713,,,,,,45
36714,,,,,,31
36715,,,,,,14
36716,,,,,,69
36717,,,,,,46
36718,,,,,,40
36719,,,,,,90
36720,,,,,,1
36721,,,,,,45
36722,,,,,,46
36723,,,,,,68
36724,,,,,,25
36725,,,,,,45
36726,,,,,,90
36727,,,,,,45
36728,,,,,,21
36729,,,,,,1
36730,,,,,,45
36731,,,,,,90
36732,,,,,,90
36733,,,,,,90
36734,,,,,,90
36735,,,,,,1
36736,,,,,,7
36737,,,,,,35
36738,,,,,,90
36739,,,,,,90
36740,,,,,,90
36741,,,,,,90
36742,,,,,,90
36743,,,,,,70
36744,,,,,,90
36745,,,,,,45
36746,,,,,,78
36747,,,,,,63
36748,,,,,,63
36749,,,,,,17
36750,,,,,,27
36751,,,,,,90
36752,,,,,,16
36753,,,,,,12
36754,,,,,,67
36755,,,,,,90
36756,,,,,,1
36757,,,,,,76
36758,,,,,,45
36759,,,,,,14
36760,,,,,,45
36761,,,,,,24
36762,,,,,,60
36763,,,,,,27
36764,,,,,,7
36765,,,,,,33
36766,,,,,,90
36767,,,,,,90
36768,,,,,,78
36769,,,,,,6
36770,,,,,,31
36771,,,,,,74
36772,,,,,,45
36773,,,,,,15
36774,,,,,,59
36775,,,,,,29
36776,,,,,,20
36777,,,,,,35
36778,,,,,,45
36779,,,,,,90
36780,,,,,,85
36781,,,,,,90
36782,,,,,,90
36783,,,,,,90
36784,,,,,,90
36785,,,,,,75
36786,,,,,,27
36787,,,,,,80
36788,,,,,,7
36789,,,,,,1
36790,,,,,,90
36791,,,,,,90
36792,,,,,,90
36793,,,,,,90
36794,,,,,,5
36795,,,,,,45
36796,,,,,,90
36797,,,,,,45
36798,,,,,,90
36799,,,,,,90
36800,,,,,,78
36801,,,,,,90
36802,,,,,,90
36803,,,,,,45
36804,,,,,,50
36805,,,,,,63
36806,,,,,,32
36807,,,,,,37
36808,,,,,,45
36809,,,,,,77
36810,,,,,,21
36811,,,,,,8
36812,,,,,,61
36813,,,,,,67
36814,,,,,,74
36815,,,,,,76
36816,,,,,,1
36817,,,,,,71
36818,,,,,,18
36819,,,,,,86
36820,,,,,,52
36821,,,,,,31
36822,,,,,,65
36823,,,,,,53
36824,,,,,,66
36825,,,,,,10
36826,,,,,,32
36827,,,,,,45
36828,,,,,,28
36829,,,,,,45
36830,,,,,,90
36831,,,,,,45
36832,,,,,,72
36833,,,,,,45
36834,,,,,,75
36835,,,,,,26
36836,,,,,,71
36837,,,,,,13
36838,,,,,,90
36839,,,,,,27
36840,,,,,,17
36841,,,,,,1
36842,,,,,,36
36843,,,,,,12
36844,,,,,,31
36845,,,,,,30
36846,,,,,,45
36847,,,,,,90
36848,,,,,,90
36849,,,,,,90
36850,,,,,,15
36851,,,,,,90
36852,,,,,,20
36853,,,,,,68
36854,,,,,,65
36855,,,,,,59
36856,,,,,,10
36857,,,,,,64
36858,,,,,,90
36859,,,,,,11
36860,,,,,,90
36861,,,,,,13
36862,,,,,,90
36863,,,,,,16
36864,,,,,,21
36865,,,,,,90
36866,,,,,,27
36867,,,,,,45
36868,,,,,,45
36869,,,,,,8
36870,,,,,,25
36871,,,,,,11
36872,,,,,,13
36873,,,,,,90
36874,,,,,,18
36875,,,,,,19
36876,,,,,,78
36877,,,,,,55
36878,,,,,,90
36879,,,,,,81
36880,,,,,,30
36881,,,,,,45
36882,,,,,,14
36883,,,,,,9
36884,,,,,,83
36885,,,,,,3
36886,,,,,,6
36887,,,,,,45
36888,,,,,,76
36889,,,,,,76
36890,,,,,,90
36891,,,,,,90
36892,,,,,,90
36893,,,,,,90
36894,,,,,,8
36895,,,,,,9
36896,,,,,,78
36897,,,,,,45
36898,,,,,,64
36899,,,,,,45
36900,,,,,,26
36901,,,,,,9
36902,,,,,,13
36903,,,,,,5
36904,,,,,,88
36905,,,,,,77
36906,,,,,,36
36907,,,,,,71
36908,,,,,,90
36909,,,,,,72
36910,,,,,,23
36911,,,,,,62
36912,,,,,,35
36913,,,,,,45
36914,,,,,,17
36915,,,,,,64
36916,,,,,,5
36917,,,,,,90
36918,,,,,,8
36919,,,,,,60
36920,,,,,,85
36921,,,,,,82
36922,,,,,,45
36923,,,,,,14
36924,,,,,,1
36925,,,,,,45
36926,,,,,,90
36927,,,,,,45
36928,,,,,,1
36929,,,,,,90
36930,,,,,,4
36931,,,,,,90
36932,,,,,,45
36933,,,,,,80
36934,,,,,,90
36935,,,,,,90
36936,,,,,,90
36937,,,,,,8
36938,,,,,,90
36939,,,,,,45
36940,,,,,,90
36941,,,,,,90
36942,,,,,,90
36943,,,,,,45
36944,,,,,,90
36945,,,,,,90
36946,,,,,,66
36947,,,,,,90
36948,,,,,,90
36949,,,,,,90
36950,,,,,,90
36951,,,,,,90
36952,,,,,,21
36953,,,,,,90
36954,,,,,,90
36955,,,,,,90
36956,,,,,,90
36957,,,,,,45
36958,,,,,,90
36959,,,,,,90
36960,,,,,,61
36961,,,,,,45
36962,,,,,,84
36963,,,,,,45
36964,,,,,,90
36965,,,,,,14
36966,,,,,,35
36967,,,,,,1
36968,,,,,,27
36969,,,,,,45
36970,,,,,,45
36971,,,,,,73
36972,,,,,,45
36973,,,,,,32
36974,,,,,,23
36975,,,,,,56
36976,,,,,,90
36977,,,,,,90
36978,,,,,,58
36979,,,,,,45
36980,,,,,,90
36981,,,,,,45
36982,,,,,,73
36983,,,,,,45
36984,,,,,,18
36985,,,,,,6
36986,,,,,,25
36987,,,,,,72
36988,,,,,,45
36989,,,,,,7
36990,,,,,,76
36991,,,,,,89
36992,,,,,,67
36993,,,,,,66
36994,,,,,,64
36995,,,,,,45
36996,,,,,,37
36997,,,,,,62
36998,,,,,,68
36999,,,,,,77
37000,,,,,,45
37001,,,,,,8
37002,,,,,,24
37003,,,,,,25
37004,,,,,,12
37005,,,,,,3
37006,,,,,,29
37007,,,,,,18
37008,,,,,,6
37009,,,,,,11
37010,,,,,,27
37011,,,,,,66
37012,,,,,,45
37013,,,,,,13
37014,,,,,,45
37015,,,,,,29
37016,,,,,,69
37017,,,,,,86
37018,,,,,,45
37019,,,,,,90
37020,,,,,,45
37021,,,,,,45
37022,,,,,,27
37023,,,,,,28
37024,,,,,,45
37025,,,,,,33
37026,,,,,,90
37027,,,,,,25
37028,,,,,,18
37029,,,,,,62
37030,,,,,,30
37031,,,,,,45
37032,,,,,,90
37033,,,,,,90
37034,,,,,,90
37035,,,,,,90
37036,,,,,,90
37037,,,,,,90
37038,,,,,,90
37039,,,,,,61
37040,,,,,,19
37041,,,,,,30
37042,,,,,,40
37043,,,,,,7
37044,,,,,,33
37045,,,,,,11
37046,,,,,,31
37047,,,,,,5
37048,,,,,,25
37049,,,,,,7
37050,,,,,,90
37051,,,,,,90
37052,,,,,,90
37053,,,,,,5
37054,,,,,,60
37055,,,,,,64
37056,,,,,,16
37057,,,,,,19
37058,,,,,,90
37059,,,,,,45
37060,,,,,,84
37061,,,,,,83
37062,,,,,,31
37063,,,,,,25
37064,,,,,,69
37065,,,,,,90
37066,,,,,,85
37067,,,,,,90
37068,,,,,,45
37069,,,,,,72
37070,,,,,,18
37071,,,,,,66
37072,,,,,,16
37073,,,,,,45
37074,,,,,,73
37075,,,,,,81
37076,,,,,,90
37077,,,,,,69
37078,,,,,,86
37079,,,,,,8
37080,,,,,,79
37081,,,,,,21
37082,,,,,,17
37083,,,,,,6
37084,,,,,,45
37085,,,,,,13
37086,,,,,,90
37087,,,,,,53
37088,,,,,,90
37089,,,,,,63
37090,,,,,,62
37091,,,,,,45
37092,,,,,,29
37093,,,,,,90
37094,,,,,,83
37095,,,,,,6
37096,,,,,,24
37097,,,,,,51
37098,,,,,,13
37099,,,,,,8
37100,,,,,,90
37101,,,,,,78
37102,,,,,,28
37103,,,,,,16
37104,,,,,,9
37105,,,,,,18
37106,,,,,,21
37107,,,,,,45
37108,,,,,,6
37109,,,,,,11
37110,,,,,,64
37111,,,,,,45
37112,,,,,,6
37113,,,,,,21
37114,,,,,,56
37115,,,,,,45
37116,,,,,,64
37117,,,,,,90
37118,,,,,,90
37119,,,,,,90
37120,,,,,,18
37121,,,,,,90
37122,,,,,,90
37123,,,,,,80
37124,,,,,,2
37125,,,,,,90
37126,,,,,,90
37127,,,,,,30
37128,,,,,,90
37129,,,,,,90
37130,,,,,,90
37131,,,,,,90
37132,,,,,,76
37133,,,,,,90
37134,,,,,,90
37135,,,,,,90
37136,,,,,,90
37137,,,,,,49
37138,,,,,,45
37139,,,,,,90
37140,,,,,,90
37141,,,,,,90
37142,,,,,,45
37143,,,,,,90
37144,,,,,,90
37145,,,,,,90
37146,,,,,,90
37147,,,,,,45
37148,,,,,,44
37149,,,,,,45
37150,,,,,,45
37151,,,,,,45
37152,,,,,,90
37153,,,,,,90
37154,,,,,,90
37155,,,,,,90
37156,,,,,,90
37157,,,,,,67
37158,,,,,,65
37159,,,,,,78
37160,,,,,,68
37161,,,,,,2
37162,,,,,,13
37163,,,,,,12
37164,,,,,,10
37165,,,,,,69
37166,,,,,,67
37167,,,,,,36
37168,,,,,,40
37169,,,,,,32
37170,,,,,,73
37171,,,,,,45
37172,,,,,,17
37173,,,,,,81
37174,,,,,,45
37175,,,,,,90
37176,,,,,,45
37177,,,,,,90
37178,,,,,,45
37179,,,,,,13
37180,,,,,,90
37181,,,,,,25
37182,,,,,,7
37183,,,,,,37
37184,,,,,,83
37185,,,,,,59
37186,,,,,,22
37187,,,,,,45
37188,,,,,,45
37189,,,,,,79
37190,,,,,,90
37191,,,,,,90
37192,,,,,,90
37193,,,,,,90
37194,,,,,,90
37195,,,,,,90
37196,,,,,,90
37197,,,,,,90
37198,,,,,,90
37199,,,,,,90
37200,,,,,,90
37201,,,,,,90
37202,,,,,,90
37203,,,,,,90
37204,,,,,,45
37205,,,,,,71
37206,,,,,,90
37207,,,,,,1
37208,,,,,,12
37209,,,,,,45
37210,,,,,,64
37211,,,,,,12
37212,,,,,,45
37213,,,,,,45
37214,,,,,,29
37215,,,,,,5
37216,,,,,,4
37217,,,,,,11
37218,,,,,,9
37219,,,,,,12
37220,,,,,,1
37221,,,,,,90
37222,,,,,,63
37223,,,,,,32
37224,,,,,,53
37225,,,,,,78
37226,,,,,,76
37227,,,,,,31
37228,,,,,,89
37229,,,,,,73
37230,,,,,,17
37231,,,,,,90
37232,,,,,,26
37233,,,,,,14
37234,,,,,,1
37235,,,,,,90
37236,,,,,,45
