,id_tfmk,nombre,url_tfmk,nombre_tfmk,bandera,fecha_nacimiento,edad,pais,altura,posicion,pie,fecha_fichaje,id_equipo
965,375719,Yasir Subaşı,/yasir-subasi/profil/spieler/375719,yasir-subasi,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/01/1996,28,Turquía,1.80,Lateral izquierdo,izquierdo,01/07/2022,2293
966,291758,Ahmet Oğuz,/ahmet-oguz/profil/spieler/291758,ahmet-oguz,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,16/01/1993,31,Turquía,1.76,Lateral derecho,derecho,01/07/2022,2293
967,260330,Cebrail Karayel,/cebrail-karayel/profil/spieler/260330,cebrail-karayel,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,15/08/1994,29,Turquía,1.76,Lateral derecho,derecho,01/07/2022,2293
968,73734,Steven Nzonzi,/steven-nzonzi/profil/spieler/73734,steven-nzonzi,https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569,15/12/1988,35,Francia,1.96,Pivote,derecho,28/08/2023,2293
969,477477,Emmanuel Boateng,/emmanuel-boateng/profil/spieler/477477,emmanuel-boateng,https://tmssl.akamaized.net/images/flagge/verysmall/54.png?lm=1520611569,17/06/1997,26,Ghana,1.75,Pivote,derecho,16/01/2024,2293
970,672243,Niko Rak,/niko-rak/profil/spieler/672243,niko-rak,https://tmssl.akamaized.net/images/flagge/verysmall/37.png?lm=1520611569,26/07/2003,20,Croacia,1.73,Pivote,derecho,04/03/2023,2293
971,314963,Bruno Paz,/bruno-paz/profil/spieler/314963,bruno-paz,https://tmssl.akamaized.net/images/flagge/verysmall/6.png?lm=1520611569,23/04/1998,25,Angola,1.82,Pivote,derecho,01/07/2022,2293
972,440653,Oğulcan Ülgün,/ogulcan-ulgun/profil/spieler/440653,ogulcan-ulgun,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,11/05/1998,25,Turquía,1.78,Pivote,derecho,01/07/2021,2293
973,291750,Soner Dikmen,/soner-dikmen/profil/spieler/291750,soner-dikmen,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/09/1993,30,Turquía,1.79,Mediocentro,derecho,05/07/2021,2293
974,295810,Alexandru Cicâldău,/alexandru-cicaldau/profil/spieler/295810,alexandru-cicaldau,https://tmssl.akamaized.net/images/flagge/verysmall/140.png?lm=1520611569,08/07/1997,26,Rumania,1.78,Mediocentro ofensivo,derecho,01/08/2023,2293
975,294814,Anderson Niangbo,/anderson-niangbo/profil/spieler/294814,anderson-niangbo,https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569,06/10/1999,24,Costa de Marfil,1.72,Mediocentro ofensivo,derecho,08/02/2024,2293
976,85352,Yunus Mallı,/yunus-malli/profil/spieler/85352,yunus-malli,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,24/02/1992,31,Turquía,1.79,Mediocentro ofensivo,derecho,01/08/2023,2293
977,538566,Valon Ethemi,/valon-ethemi/profil/spieler/538566,valon-ethemi,https://tmssl.akamaized.net/images/flagge/verysmall/100.png?lm=1520611569,03/10/1997,26,Macedonia del Norte,1.79,Extremo izquierdo,derecho,25/01/2024,2293
978,345654,Marlos Moreno,/marlos-moreno/profil/spieler/345654,marlos-moreno,https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569,20/09/1996,27,Colombia,1.73,Extremo izquierdo,derecho,01/08/2023,2293
979,860721,Mehmet Ali Büyüksayar,/mehmet-ali-buyuksayar/profil/spieler/860721,mehmet-ali-buyuksayar,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,08/05/2004,19,Turquía,1.66,Extremo izquierdo,derecho,01/07/2022,2293
980,388465,Louka Prip,/louka-prip/profil/spieler/388465,louka-prip,https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569,29/06/1997,26,Dinamarca,1.82,Extremo derecho,izquierdo,21/08/2023,2293
981,569777,Alassane Ndao,/alassane-ndao/profil/spieler/569777,alassane-ndao,https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569,20/12/1996,27,Senegal,1.76,Extremo derecho,derecho,26/01/2024,2293
982,82130,Gökhan Töre,/gokhan-tore/profil/spieler/82130,gokhan-tore,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,20/01/1992,32,Turquía,1.76,Extremo derecho,izquierdo,15/09/2023,2293
983,853535,Bouly Junior Sambou,/bouly-junior-sambou/profil/spieler/853535,bouly-junior-sambou,https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569,01/12/1998,25,Senegal,1.83,Delantero centro,derecho,04/02/2024,2293
984,99047,Sokol Cikalleshi,/sokol-cikalleshi/profil/spieler/99047,sokol-cikalleshi,https://tmssl.akamaized.net/images/flagge/verysmall/3.png?lm=1520611569,27/07/1990,33,Albania,1.87,Delantero centro,derecho,11/09/2020,2293
985,83560,Muhammet Demir,/muhammet-demir/profil/spieler/83560,muhammet-demir,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,10/01/1992,32,Turquía,1.80,Delantero centro,derecho,04/07/2022,2293
986,361032,Bilal Bayazıt,/bilal-bayazit/profil/spieler/361032,bilal-bayazit,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,08/04/1999,24,Turquía,1.85,Portero,derecho,05/08/2021,3205
987,199470,Onurcan Piri,/onurcan-piri/profil/spieler/199470,onurcan-piri,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,28/09/1994,29,Turquía,1.90,Portero,derecho,15/09/2023,3205
988,1014342,Şamil Öztürk,/samil-ozturk/profil/spieler/1014342,samil-ozturk,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,09/05/2005,18,Turquía,1.94,Portero,derecho,01/07/2022,3205
989,812658,Abdulkadir Taşdan,/abdulkadir-tasdan/profil/spieler/812658,abdulkadir-tasdan,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,18/06/2003,20,Turquía,1.89,Portero,derecho,04/08/2020,3205
990,294767,Majid Hosseini,/majid-hosseini/profil/spieler/294767,majid-hosseini,https://tmssl.akamaized.net/images/flagge/verysmall/71.png?lm=1520611569,20/06/1996,27,Irán,1.87,Defensa central,derecho,06/08/2021,3205
991,889613,Arif Kocaman,/arif-kocaman/profil/spieler/889613,arif-kocaman,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,14/09/2003,20,Turquía,1.86,Defensa central,izquierdo,14/01/2022,3205
992,263546,Joseph Attamah,/joseph-attamah/profil/spieler/263546,joseph-attamah,https://tmssl.akamaized.net/images/flagge/verysmall/54.png?lm=1520611569,22/05/1994,29,Ghana,1.80,Defensa central,derecho,03/09/2020,3205
993,134277,Julian Jeanvier,/julian-jeanvier/profil/spieler/134277,julian-jeanvier,https://tmssl.akamaized.net/images/flagge/verysmall/59.png?lm=1520611569,31/03/1992,31,Guinea,1.83,Defensa central,derecho,15/09/2023,3205
994,112648,Dimitrios Kolovetsios,/dimitrios-kolovetsios/profil/spieler/112648,dimitrios-kolovetsios,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,16/10/1991,32,Grecia,1.83,Defensa central,derecho,25/08/2020,3205
995,11530,Lionel Carole,/lionel-carole/profil/spieler/11530,lionel-carole,https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569,12/04/1991,32,Francia,1.82,Lateral izquierdo,izquierdo,05/08/2021,3205
996,55605,Hasan Ali Kaldırım,/hasan-ali-kaldirim/profil/spieler/55605,hasan-ali-kaldirim,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,09/12/1989,34,Turquía,1.83,Lateral izquierdo,izquierdo,15/09/2023,3205
997,812659,Muhammed Eren Arıkan,/muhammed-eren-arikan/profil/spieler/812659,muhammed-eren-arikan,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,29/01/2005,19,Turquía,-,Lateral izquierdo,izquierdo,01/07/2022,3205
998,257785,Gökhan Sazdağı,/gokhan-sazdagi/profil/spieler/257785,gokhan-sazdagi,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,20/09/1994,29,Turquía,1.80,Lateral derecho,derecho,28/07/2021,3205
999,699005,Anthony Uzodimma,/anthony-uzodimma/profil/spieler/699005,anthony-uzodimma,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,17/04/1999,24,Nigeria,1.76,Lateral derecho,derecho,16/08/2019,3205
1000,461951,Kartal Yılmaz,/kartal-yilmaz/profil/spieler/461951,kartal-yilmaz,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,04/11/2000,23,Turquía,1.78,Pivote,derecho,15/09/2023,3205
1001,131731,Mehdi Bourabia,/mehdi-bourabia/profil/spieler/131731,mehdi-bourabia,https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569,07/08/1991,32,Marruecos,1.83,Pivote,derecho,09/02/2024,3205
1002,672933,Yaw Ackah,/yaw-ackah/profil/spieler/672933,yaw-ackah,https://tmssl.akamaized.net/images/flagge/verysmall/54.png?lm=1520611569,01/06/1999,24,Ghana,1.75,Pivote,derecho,17/08/2020,3205
1003,988710,Baran Gezek,/baran-gezek/profil/spieler/988710,baran-gezek,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,26/08/2005,18,Turquía,1.82,Pivote,derecho,01/07/2022,3205
1004,294525,Otabek Shukurov,/otabek-shukurov/profil/spieler/294525,otabek-shukurov,https://tmssl.akamaized.net/images/flagge/verysmall/180.png?lm=1520611569,22/06/1996,27,Uzbekistán,1.83,Mediocentro,derecho,08/02/2024,3205
1005,269393,Ali Karimi,/ali-karimi/profil/spieler/269393,ali-karimi,https://tmssl.akamaized.net/images/flagge/verysmall/71.png?lm=1520611569,11/02/1994,30,Irán,1.85,Mediocentro,derecho,05/08/2021,3205
1006,655894,Yiğit Emre Çeltik,/yigit-emre-celtik/profil/spieler/655894,yigit-emre-celtik,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,07/04/2003,20,Turquía,1.64,Mediocentro,izquierdo,15/09/2023,3205
1007,348425,Miguel Cardoso,/miguel-cardoso/profil/spieler/348425,miguel-cardoso,https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569,19/06/1994,29,Portugal,1.76,Mediocentro ofensivo,derecho,04/08/2021,3205
1008,662140,Eray Özbek,/eray-ozbek/profil/spieler/662140,eray-ozbek,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,09/01/2003,21,Turquía,-,Mediocentro ofensivo,izquierdo,01/07/2022,3205
1009,182711,Carlos Mané,/carlos-mane/profil/spieler/182711,carlos-mane,https://tmssl.akamaized.net/images/flagge/verysmall/60.png?lm=1520611569,11/03/1994,29,Guinea-Bissau,1.73,Extremo izquierdo,derecho,13/08/2021,3205
1010,282560,Ramazan Civelek,/ramazan-civelek/profil/spieler/282560,ramazan-civelek,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,22/01/1996,28,Turquía,1.71,Extremo izquierdo,derecho,20/01/2021,3205
1011,352811,Aylton Boa Morte,/aylton-boa-morte/profil/spieler/352811,aylton-boa-morte,https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569,23/09/1993,30,Portugal,1.82,Extremo derecho,derecho,15/09/2023,3205
1012,345763,Duckens Nazon,/duckens-nazon/profil/spieler/345763,duckens-nazon,https://tmssl.akamaized.net/images/flagge/verysmall/62.png?lm=1520611569,07/04/1994,29,Haití,1.81,Delantero centro,derecho,09/02/2024,3205
1013,170953,Stéphane Bahoken,/stephane-bahoken/profil/spieler/170953,stephane-bahoken,https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569,28/05/1992,31,Camerún,1.85,Delantero centro,derecho,15/09/2023,3205
1014,777502,Talha Sarıarslan,/talha-sariarslan/profil/spieler/777502,talha-sariarslan,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,18/01/2004,20,Turquía,-,Delantero centro, ,01/07/2022,3205
1015,204189,Okan Kocuk,/okan-kocuk/profil/spieler/204189,okan-kocuk,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,27/07/1995,28,Turquía,1.87,Portero,derecho,01/07/2023,152
1016,157848,Jakub Szumski,/jakub-szumski/profil/spieler/157848,jakub-szumski,https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569,06/03/1992,31,Polonia,1.94,Portero,derecho,01/07/2022,152
1017,169927,Muammer Yıldırım,/muammer-yildirim/profil/spieler/169927,muammer-yildirim,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,14/09/1990,33,Turquía,1.90,Portero,izquierdo,09/02/2024,152
1018,511119,Halil Yeral,/halil-yeral/profil/spieler/511119,halil-yeral,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/01/2000,24,Turquía,1.90,Portero,derecho,26/01/2023,152
1019,1072259,Taha Tosun,/taha-tosun/profil/spieler/1072259,taha-tosun,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,28/04/2005,18,Turquía,1.95,Portero,derecho,01/07/2023,152
1020,924333,Ali Taha Demir,/ali-taha-demir/profil/spieler/924333,ali-taha-demir,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,22/04/2005,18,Turquía,2.00,Portero,derecho,01/07/2022,152
1021,354340,Rick van Drongelen,/rick-van-drongelen/profil/spieler/354340,rick-van-drongelen,https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569,20/12/1998,25,Países Bajos,1.88,Defensa central,izquierdo,11/07/2023,152
1022,821622,Yunus Emre Çift,/yunus-emre-cift/profil/spieler/821622,yunus-emre-cift,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/09/2003,20,Turquía,1.85,Defensa central,derecho,23/01/2021,152
1023,168408,Lubomir Satka,/lubomir-satka/profil/spieler/168408,lubomir-satka,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,02/12/1995,28,Eslovaquia,1.88,Defensa central,derecho,01/07/2023,152
1024,189186,Alim Öztürk,/alim-ozturk/profil/spieler/189186,alim-ozturk,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,17/11/1992,31,Turquía,1.91,Defensa central,derecho,01/07/2022,152
1025,1017551,Bedirhan Çetin,/bedirhan-cetin/profil/spieler/1017551,bedirhan-cetin,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,29/06/2006,17,Turquía,1.82,Defensa central,derecho,01/07/2023,152
1026,340310,Marc Bola,/marc-bola/profil/spieler/340310,marc-bola,https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569,09/12/1997,26,Inglaterra,1.85,Lateral izquierdo,izquierdo,09/07/2023,152
1027,340967,Soner Gönül,/soner-gonul/profil/spieler/340967,soner-gonul,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,11/06/1997,26,Turquía,1.77,Lateral izquierdo,izquierdo,01/07/2021,152
1028,1072260,Enes Albak,/enes-albak/profil/spieler/1072260,enes-albak,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,16/05/2005,18,Turquía,1.75,Lateral izquierdo,izquierdo,01/07/2023,152
1029,153678,Kingsley Schindler,/kingsley-schindler/profil/spieler/153678,kingsley-schindler,https://tmssl.akamaized.net/images/flagge/verysmall/54.png?lm=1520611569,12/07/1993,30,Ghana,1.83,Lateral derecho,derecho,26/07/2023,152
1030,98131,Zeki Yavru,/zeki-yavru/profil/spieler/98131,zeki-yavru,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,05/09/1991,32,Turquía,1.78,Lateral derecho,derecho,03/08/2022,152
1031,1161013,Mustafa Tan,/mustafa-tan/profil/spieler/1161013,mustafa-tan,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,27/04/2005,18,Turquía,-,Lateral derecho,derecho,04/12/2023,152
1032,265569,Youssef Aït Bennasser,/youssef-ait-bennasser/profil/spieler/265569,youssef-ait-bennasser,https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569,07/07/1996,27,Marruecos,1.84,Pivote,derecho,17/02/2023,152
1033,293661,Osman Çelik,/osman-celik/profil/spieler/293661,osman-celik,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,27/11/1991,32,Turquía,1.82,Pivote,derecho,05/07/2021,152
1034,202278,Flavien Tait,/flavien-tait/profil/spieler/202278,flavien-tait,https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569,02/02/1993,31,Francia,1.76,Mediocentro,derecho,06/09/2023,152
1035,204176,Taylan Antalyalı,/taylan-antalyali/profil/spieler/204176,taylan-antalyali,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,08/01/1995,29,Turquía,1.80,Mediocentro,derecho,25/07/2023,152
1036,85291,Soner Aydoğdu,/soner-aydogdu/profil/spieler/85291,soner-aydogdu,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,05/01/1991,33,Turquía,1.80,Mediocentro,izquierdo,26/01/2023,152
1037,928352,Muhammet Ali Özbaskıcı,/muhammet-ali-ozbaskici/profil/spieler/928352,muhammet-ali-ozbaskici,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,27/09/2005,18,Turquía,1.72,Mediocentro,derecho,01/07/2022,152
1038,224088,Olivier Ntcham,/olivier-ntcham/profil/spieler/224088,olivier-ntcham,https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569,09/02/1996,28,Camerún,1.80,Mediocentro ofensivo,derecho,07/08/2023,152
1039,558727,Muhammed Gümüşkaya,/muhammed-gumuskaya/profil/spieler/558727,muhammed-gumuskaya,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/01/2001,23,Turquía,1.77,Mediocentro ofensivo,izquierdo,13/09/2023,152
1040,208848,Emre Kılınç,/emre-kilinc/profil/spieler/208848,emre-kilinc,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,23/08/1994,29,Turquía,1.74,Extremo izquierdo,izquierdo,04/08/2023,152
1041,240497,Moryké Fofana,/moryke-fofana/profil/spieler/240497,moryke-fofana,https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569,23/11/1991,32,Costa de Marfil,1.75,Extremo izquierdo,derecho,17/08/2021,152
1042,606967,Arbnor Muja,/arbnor-muja/profil/spieler/606967,arbnor-muja,https://tmssl.akamaized.net/images/flagge/verysmall/3.png?lm=1520611569,29/11/1998,25,Albania,1.79,Extremo derecho,derecho,09/02/2024,152
1043,345577,Carlo Holse,/carlo-holse/profil/spieler/345577,carlo-holse,https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569,02/06/1999,24,Dinamarca,1.77,Extremo derecho,izquierdo,01/09/2023,152
1044,311489,Landry Dimata,/landry-dimata/profil/spieler/311489,landry-dimata,https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569,01/09/1997,26,Bélgica,1.85,Delantero centro,derecho,01/09/2023,152
1045,320701,Ercan Kara,/ercan-kara/profil/spieler/320701,ercan-kara,https://tmssl.akamaized.net/images/flagge/verysmall/127.png?lm=1520611569,03/01/1996,28,Austria,1.92,Delantero centro,derecho,02/09/2023,152
1046,112930,Benito Raman,/benito-raman/profil/spieler/112930,benito-raman,https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569,07/11/1994,29,Bélgica,1.69,Delantero centro,derecho,01/02/2024,152
1047,598399,Marius Mouandilmadji,/marius-mouandilmadji/profil/spieler/598399,marius-mouandilmadji,https://tmssl.akamaized.net/images/flagge/verysmall/171.png?lm=1520611569,22/01/1998,26,Chad,1.90,Delantero centro,derecho,07/07/2023,152
1048,1196380,Berhan Deniz,/berhan-deniz/profil/spieler/1196380,berhan-deniz,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,25/11/2004,19,Turquía,-,Delantero centro,derecho,15/01/2024,152
1049,159079,Ertaç Özbir,/ertac-ozbir/profil/spieler/159079,ertac-ozbir,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,25/10/1989,34,Turquía,1.87,Portero,derecho,01/02/2024,868
1050,388359,Bahadır Güngördü,/bahadir-gungordu/profil/spieler/388359,bahadir-gungordu,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,16/01/1996,28,Turquía,1.90,Portero,derecho,05/08/2021,868
1051,380919,Nihad Mujakic,/nihad-mujakic/profil/spieler/380919,nihad-mujakic,https://tmssl.akamaized.net/images/flagge/verysmall/24.png?lm=1569523290,15/04/1998,25,Bosnia y Herzegovina,1.89,Defensa central,izquierdo,02/08/2022,868
1052,169511,Uros Radakovic,/uros-radakovic/profil/spieler/169511,uros-radakovic,https://tmssl.akamaized.net/images/flagge/verysmall/215.png?lm=1520611569,31/03/1994,29,Serbia,1.94,Defensa central,derecho,24/07/2022,868
1053,315208,Atakan Çankaya,/atakan-cankaya/profil/spieler/315208,atakan-cankaya,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,25/06/1998,25,Turquía,1.80,Defensa central,derecho,07/09/2020,868
1054,391498,Mert Çetin,/mert-cetin/profil/spieler/391498,mert-cetin,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/01/1997,27,Turquía,1.89,Defensa central,derecho,10/07/2023,868
1055,1048118,Arda Ünyay,/arda-unyay/profil/spieler/1048118,arda-unyay,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,18/01/2007,17,Turquía,1.87,Defensa central,derecho,15/01/2023,868
1056,1047612,Mert Can,/mert-can/profil/spieler/1047612,mert-can,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,07/02/2005,19,Turquía,-,Defensa central,derecho,01/07/2023,868
1057,697149,Kazımcan Karataş,/kazimcan-karatas/profil/spieler/697149,kazimcan-karatas,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,16/01/2003,21,Turquía,1.82,Lateral izquierdo,izquierdo,08/02/2024,868
1058,267473,Matej Hanousek,/matej-hanousek/profil/spieler/267473,matej-hanousek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,02/06/1993,30,República Checa,1.82,Lateral izquierdo,izquierdo,04/07/2023,868
1059,366194,Abdurrahim Dursun,/abdurrahim-dursun/profil/spieler/366194,abdurrahim-dursun,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,01/12/1998,25,Turquía,1.76,Lateral izquierdo,izquierdo,09/02/2024,868
1060,55524,Alper Uludağ,/alper-uludag/profil/spieler/55524,alper-uludag,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,11/12/1990,33,Turquía,1.80,Lateral izquierdo,izquierdo,25/07/2023,868
1061,338226,Hayrullah Bilazer,/hayrullah-bilazer/profil/spieler/338226,hayrullah-bilazer,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,20/05/1995,28,Turquía,1.70,Lateral derecho,derecho,01/07/2023,868
1062,189151,Stelios Kitsiou,/stelios-kitsiou/profil/spieler/189151,stelios-kitsiou,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,28/09/1993,30,Grecia,1.75,Lateral derecho,derecho,05/03/2023,868
1063,94199,Tolga Ciğerci,/tolga-cigerci/profil/spieler/94199,tolga-cigerci,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,23/03/1992,31,Turquía,1.85,Pivote,derecho,11/07/2023,868
1064,483495,Ali Kaan Güneren,/ali-kaan-guneren/profil/spieler/483495,ali-kaan-guneren,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,08/04/2000,23,Turquía,1.83,Mediocentro,derecho,21/01/2021,868
1065,530157,Cem Türkmen,/cem-turkmen/profil/spieler/530157,cem-turkmen,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,29/03/2002,21,Turquía,1.78,Mediocentro,derecho,28/07/2023,868
1066,197981,Pedrinho,/pedrinho/profil/spieler/197981,pedrinho,https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569,20/12/1992,31,Portugal,1.70,Mediocentro,derecho,01/07/2022,868
1067,881687,Onur Efe Ekri,/onur-efe-ekri/profil/spieler/881687,onur-efe-ekri,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,30/04/2004,19,Turquía,-,Mediocentro, ,01/07/2023,868
1068,327402,Efkan Bekiroğlu,/efkan-bekiroglu/profil/spieler/327402,efkan-bekiroglu,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,14/09/1995,28,Turquía,1.85,Mediocentro ofensivo,derecho,11/07/2023,868
1069,88909,Riccardo Saponara,/riccardo-saponara/profil/spieler/88909,riccardo-saponara,https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569,21/12/1991,32,Italia,1.83,Mediocentro ofensivo,derecho,30/01/2024,868
1070,669633,Enes Tepecik,/enes-tepecik/profil/spieler/669633,enes-tepecik,https://tmssl.akamaized.net/images/flagge/verysmall/127.png?lm=1520611569,11/03/2004,19,Austria,1.74,Mediocentro ofensivo,izquierdo,01/09/2023,868
1071,395242,Alexis Flips,/alexis-flips/profil/spieler/395242,alexis-flips,https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569,18/01/2000,24,Francia,1.73,Extremo izquierdo,derecho,06/02/2024,868
1072,402887,Anastasios Chatzigiovanis,/anastasios-chatzigiovanis/profil/spieler/402887,anastasios-chatzigiovanis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,31/05/1997,26,Grecia,1.77,Extremo izquierdo,derecho,01/07/2022,868
1073,170895,Garry Rodrigues,/garry-rodrigues/profil/spieler/170895,garry-rodrigues,https://tmssl.akamaized.net/images/flagge/verysmall/32.png?lm=1520611569,27/11/1990,33,Cabo Verde,1.73,Extremo izquierdo,derecho,19/08/2023,868
1074,879028,Renaldo Cephas,/renaldo-cephas/profil/spieler/879028,renaldo-cephas,https://tmssl.akamaized.net/images/flagge/verysmall/76.png?lm=1520611569,18/12/1999,24,Jamaica,1.79,Extremo izquierdo,derecho,08/08/2023,868
1075,429551,Olimpiu Moruţan,/olimpiu-morutan/profil/spieler/429551,olimpiu-morutan,https://tmssl.akamaized.net/images/flagge/verysmall/140.png?lm=1520611569,25/04/1999,24,Rumania,1.73,Extremo derecho,izquierdo,20/08/2023,868
1076,374281,Christian Bassogog,/christian-bassogog/profil/spieler/374281,christian-bassogog,https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569,18/10/1995,28,Camerún,1.73,Extremo derecho,izquierdo,08/02/2024,868
1077,880326,Sirozhiddin Astanakulov,/sirozhiddin-astanakulov/profil/spieler/880326,sirozhiddin-astanakulov,https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569,26/01/2006,18,Turquía,-,Extremo derecho,izquierdo,01/07/2023,868
1078,229817,Ali Sowe,/ali-sowe/profil/spieler/229817,ali-sowe,https://tmssl.akamaized.net/images/flagge/verysmall/52.png?lm=1520611569,14/06/1994,29,Gambia,1.91,Delantero centro,derecho,14/07/2022,868
