id_jugador,nombre,url_jugador,nombre_tfmk,fecha_nacimiento,edad,id_pais,altura,posicion,id_club_anterior,pie,fecha_fichaje,id_club,id_temporada,foto_jugador
341712,Salomón Obama,/salomon-obama/profil/spieler/341712,salomon-obama,04/02/2000,24,8,1.70,Extremo derecho,4590,derecho,21/07/2023,28633,2023,341712
929321,Karim L'Koucha,/karim-lkoucha/profil/spieler/929321,karim-lkoucha,31/08/2000,23,107,-,Extremo derecho,1881, ,30/09/2023,28633,2023,929321
1007020,Joaquinete,/joaquinete/profil/spieler/1007020,joaquinete,30/07/1997,26,157,-,Extremo derecho,30696, ,14/07/2023,28633,2023,1007020
500275,Jordan Gutiérrez,/jordan-gutierrez/profil/spieler/500275,jordan-gutierrez,08/07/1998,25,8,1.69,Extremo derecho,34549,ambidiestro,11/01/2023,28633,2023,500275
921967,Patrick Gbegbe,/patrick-gbegbe/profil/spieler/921967,patrick-gbegbe,16/08/2000,23,50,1.74,Extremo derecho,4590,izquierdo,02/08/2023,28633,2023,921967
824200,Franco de Jesús,/franco-de-jesus/profil/spieler/824200,franco-de-jesus,11/04/2001,23,132,-,Delantero centro,25235, ,01/07/2023,28633,2023,824200
246028,Aaron Sánchez,/aaron-sanchez/profil/spieler/246028,aaron-sanchez,05/06/1996,28,5,1.83,Delantero centro,64780,derecho,01/07/2022,28633,2023,246028
1192162,Miguel Costa,/miguel-costa/profil/spieler/1192162,miguel-costa,-,,5,-,Delantero centro,-, ,,28633,2023,1192162
889666,Luismi Ibáñez,/luismi-ibanez/profil/spieler/889666,luismi-ibanez,11/08/1996,26,157,1.87,Portero,50619,ambidiestro,01/07/2022,40270,2022,889666
1069316,Luis Ferreiro,/luis-ferreiro/profil/spieler/1069316,luis-ferreiro,28/10/1988,34,9,1.85,Portero,31553, ,01/09/2022,40270,2022,1069316
1004606,Julián Pedernera,/julian-pedernera/profil/spieler/1004606,julian-pedernera,01/07/2002,20,9,-,Portero,-, ,,40270,2022,1004606
1061362,Germán Ogazón,/german-ogazon/profil/spieler/1061362,german-ogazon,17/04/2003,20,157,-,Defensa,41888,ambidiestro,01/07/2022,40270,2022,1061362
1061366,Nicolas Salgado,/nicolas-salgado/profil/spieler/1061366,nicolas-salgado,-,,83,-,Defensa,-, ,,40270,2022,1061366
1061363,Esteban,/esteban/profil/spieler/1061363,esteban,01/10/1997,25,157,1.86,Defensa central,75,derecho,01/08/2022,40270,2022,1061363
1061364,Sebastián Fandiño,/sebastian-fandino/profil/spieler/1061364,sebastian-fandino,11/07/2003,19,83,1.87,Defensa central,75, ,01/08/2022,40270,2022,1061364
1063818,Ezequiel Vargas,/ezequiel-vargas/profil/spieler/1063818,ezequiel-vargas,13/03/1996,27,9,1.70,Lateral izquierdo,19293,izquierdo,20/08/2022,40270,2022,1063818
635322,Víctor Rodríguez,/victor-rodriguez/profil/spieler/635322,victor-rodriguez,08/03/2001,22,157,1.85,Lateral izquierdo,30969, ,01/01/2023,40270,2022,635322
388511,Javi López,/javi-lopez/profil/spieler/388511,javi-lopez,21/04/1990,33,157,1.80,Lateral izquierdo,10854,izquierdo,01/07/2022,40270,2022,388511
293379,Sergi Caballero,/sergi-caballero/profil/spieler/293379,sergi-caballero,08/07/1998,24,157,-,Lateral derecho,12697,derecho,01/01/2023,40270,2022,293379
974951,Jorge Guerrero,/jorge-guerrero/profil/spieler/974951,jorge-guerrero,-,,83,-,Lateral derecho,64779, ,01/09/2022,40270,2022,974951
1061368,Pedro Lobo,/pedro-lobo/profil/spieler/1061368,pedro-lobo,17/05/1999,24,136,1.85,Lateral derecho,9603,derecho,01/08/2022,40270,2022,1061368
1061369,Stanley Fernandes,/stanley-fernandes/profil/spieler/1061369,stanley-fernandes,30/05/2002,21,50,1.77,Lateral derecho,83817, ,01/11/2022,40270,2022,1061369
564567,Javito,/javito/profil/spieler/564567,javito,01/01/1993,30,9,-,Pivote,24925, ,01/01/2022,40270,2022,564567
1061365,Santiago Lara,/santiago-lara/profil/spieler/1061365,santiago-lara,14/06/2003,20,83,-,Pivote,83817, ,01/01/2023,40270,2022,1061365
446465,Aleix Tuset,/aleix-tuset/profil/spieler/446465,aleix-tuset,01/09/1987,35,157,-,Centrocampista,83817, ,01/11/2022,40270,2022,446465
1078010,Lucas Regueira,/lucas-regueira/profil/spieler/1078010,lucas-regueira,04/06/1997,26,9,1.75,Centrocampista,34551, ,01/08/2022,40270,2022,1078010
711769,João Teixeira,/joao-teixeira/profil/spieler/711769,joao-teixeira,17/07/1996,26,5,1.80,Mediocentro,26326,derecho,01/07/2021,40270,2022,711769
935610,Junior,/junior/profil/spieler/935610,junior,18/10/2002,20,157,-,Mediocentro,41916, ,01/07/2022,40270,2022,935610
74059,Johnatan Estrada,/johnatan-estrada/profil/spieler/74059,johnatan-estrada,27/01/1983,40,83,1.82,Mediocentro ofensivo,64779,izquierdo,01/07/2022,40270,2022,74059
473067,Brian Pubill,/brian-pubill/profil/spieler/473067,brian-pubill,26/07/2000,22,5,-,Extremo izquierdo,62573, ,01/07/2021,40270,2022,473067
293230,Josep Maria Tizón,/josep-maria-tizon/profil/spieler/293230,josep-maria-tizon,03/10/1997,25,5,-,Extremo izquierdo,10854,izquierdo,18/01/2022,40270,2022,293230
977665,Samuel Sánchez,/samuel-sanchez/profil/spieler/977665,samuel-sanchez,-,,83,-,Extremo izquierdo,64779, ,01/07/2022,40270,2022,977665
73046,David Corominas,/david-corominas/profil/spieler/73046,david-corominas,29/09/1985,37,157,1.68,Extremo derecho,28633,derecho,01/07/2021,40270,2022,73046
126356,Cristian Martínez,/cristian-martinez/profil/spieler/126356,cristian-martinez,16/10/1989,33,5,1.87,Extremo derecho,26326,derecho,01/01/2023,40270,2022,126356
398179,Alberto Rabassó,/alberto-rabasso/profil/spieler/398179,alberto-rabasso,05/08/1998,24,8,-,Extremo derecho,83817, ,01/11/2022,40270,2022,398179
739363,Lucas Gálvez,/lucas-galvez/profil/spieler/739363,lucas-galvez,05/04/1992,31,9,-,Extremo derecho,46725,derecho,01/01/2023,40270,2022,739363
982930,Óscar Julián Martínez,/oscar-julian-martinez/profil/spieler/982930,oscar-julian-martinez,09/06/1994,29,83,1.82,Delantero centro,64779,derecho,01/07/2022,40270,2022,982930
1109210,Izan Maldonado,/izan-maldonado/profil/spieler/1109210,izan-maldonado,27/03/2003,20,157,-,Delantero centro,30969,derecho,01/01/2023,40270,2022,1109210
1061367,Roberto Michellod,/roberto-michellod/profil/spieler/1061367,roberto-michellod,21/02/2001,22,157,1.88,Delantero centro,111648, ,01/07/2022,40270,2022,1061367
1109209,Agustín Filosa,/agustin-filosa/profil/spieler/1109209,agustin-filosa,21/10/2000,22,9,1.84,Delantero centro,19293, ,01/01/2023,40270,2022,1109209
928034,José Bejarano,/jose-bejarano/profil/spieler/928034,jose-bejarano,10/02/2002,20,157,1.86,Portero,72083,derecho,01/08/2021,64779,2021,928034
564791,Marcos Corredera,/marcos-corredera/profil/spieler/564791,marcos-corredera,01/01/1985,37,5,-,Portero,24925, ,01/08/2023,64779,2021,564791
978519,Ibrahima Diallo,/ibrahima-diallo/profil/spieler/978519,ibrahima-diallo,14/08/2000,21,59,1.88,Portero,86030,izquierdo,01/01/2022,64779,2021,978519
156620,Friday Godswill,/friday-godswill/profil/spieler/156620,friday-godswill,02/05/1985,37,124,-,Portero,64781, ,31/08/2021,64779,2021,156620
926604,Paul Fernández,/paul-fernandez/profil/spieler/926604,paul-fernandez,06/02/2002,20,50,1.91,Defensa central,16615,ambidiestro,15/08/2021,64779,2021,926604
564784,Chema Ramírez,/chema-ramirez/profil/spieler/564784,chema-ramirez,21/09/1995,26,110,1.91,Defensa central,64780,derecho,01/07/2021,64779,2021,564784
708387,Joe Joyce N'Diaye,/joe-joyce-ndiaye/profil/spieler/708387,joe-joyce-ndiaye,08/02/1999,23,50,1.85,Defensa central,62573,derecho,01/01/2022,64779,2021,708387
988246,Othmane Annabid,/othmane-annabid/profil/spieler/988246,othmane-annabid,03/08/2001,20,107,-,Defensa central,75, ,31/01/2022,64779,2021,988246
665554,Alfredo Martins,/alfredo-martins/profil/spieler/665554,alfredo-martins,01/01/1997,25,136,-,Defensa central,24925, ,01/07/2019,64779,2021,665554
937846,Edgar Ferreres,/edgar-ferreres/profil/spieler/937846,edgar-ferreres,06/07/1997,24,157,1.83,Defensa central,75,derecho,18/08/2021,64779,2021,937846
857946,Quentin Laffont,/quentin-laffont/profil/spieler/857946,quentin-laffont,17/01/1996,26,50,1.73,Lateral izquierdo,515,ambidiestro,14/09/2023,64779,2021,857946
977661,Diego Nevárez,/diego-nevarez/profil/spieler/977661,diego-nevarez,21/03/2002,20,110,1.74,Lateral izquierdo,75, ,01/01/2022,64779,2021,977661
564577,Jorge Pinto,/jorge-pinto/profil/spieler/564577,jorge-pinto,15/05/1994,28,5,-,Lateral derecho,24925, ,31/08/2019,64779,2021,564577
974951,Jorge Guerrero,/jorge-guerrero/profil/spieler/974951,jorge-guerrero,-,,83,-,Lateral derecho,75, ,01/01/2022,64779,2021,974951
647173,Rui Ribeiro,/rui-ribeiro/profil/spieler/647173,rui-ribeiro,13/09/1997,24,136,1.74,Lateral derecho,11910,derecho,01/07/2018,64779,2021,647173
982931,Stephen Scott Flora,/stephen-scott-flora/profil/spieler/982931,stephen-scott-flora,26/10/1996,25,184,1.77,Centrocampista,72899, ,31/01/2022,64779,2021,982931
74068,Rafael Robayo,/rafael-robayo/profil/spieler/74068,rafael-robayo,24/04/1984,38,83,1.84,Mediocentro,515,derecho,31/01/2022,64779,2021,74068
739006,Alejandro Huerta,/alejandro-huerta/profil/spieler/739006,alejandro-huerta,19/11/1990,31,110,-,Mediocentro,75, ,01/01/2020,64779,2021,739006
723682,Gaba,/gaba/profil/spieler/723682,gaba,12/11/1990,31,110,1.75,Mediocentro,75,derecho,01/07/2019,64779,2021,723682
974948,Cristian Rodríguez,/cristian-rodriguez/profil/spieler/974948,cristian-rodriguez,-,,83,-,Mediocentro,75, ,01/01/2022,64779,2021,974948
864657,Baxter,/baxter/profil/spieler/864657,baxter,08/12/1990,31,133,-,Mediocentro,515, ,01/09/2022,64779,2021,864657
935373,Borja Marzà,/borja-marza/profil/spieler/935373,borja-marza,04/07/2000,21,157,1.80,Mediocentro,56343,derecho,10/09/2021,64779,2021,935373
74059,Johnatan Estrada,/johnatan-estrada/profil/spieler/74059,johnatan-estrada,27/01/1983,39,83,1.82,Mediocentro ofensivo,515,izquierdo,31/01/2022,64779,2021,74059
647174,Hélder Teixeira,/helder-teixeira/profil/spieler/647174,helder-teixeira,04/10/1996,25,136,-,Mediocentro ofensivo,37462,izquierdo,01/07/2018,64779,2021,647174
938342,Vasco Teixeira,/vasco-teixeira/profil/spieler/938342,vasco-teixeira,24/04/2001,21,136,1.72,Mediocentro ofensivo,41746, ,01/07/2021,64779,2021,938342
974952,David Ramón,/david-ramon/profil/spieler/974952,david-ramon,06/04/1999,23,184,1.66,Mediocentro ofensivo,75, ,01/01/2022,64779,2021,974952
473168,Abdelghani El Bachir,/abdelghani-el-bachir/profil/spieler/473168,abdelghani-el-bachir,24/06/2000,22,122,1.76,Mediocentro ofensivo,515,ambidiestro,01/02/2021,64779,2021,473168
864424,Amin Kechout,/amin-kechout/profil/spieler/864424,amin-kechout,11/01/1999,23,50,1.84,Extremo izquierdo,81758,derecho,01/02/2021,64779,2021,864424
977665,Samuel Sánchez,/samuel-sanchez/profil/spieler/977665,samuel-sanchez,-,,83,-,Extremo izquierdo,-, ,,64779,2021,977665
992201,Brian Akelawa,/brian-akelawa/profil/spieler/992201,brian-akelawa,24/03/2000,22,50,-,Extremo derecho,62573, ,31/01/2022,64779,2021,992201
981152,Ricardo Becerra,/ricardo-becerra/profil/spieler/981152,ricardo-becerra,18/12/1996,25,184,1.78,Delantero centro,75, ,01/01/2022,64779,2021,981152
938349,Rober,/rober/profil/spieler/938349,rober,19/09/1992,29,157,1.78,Delantero centro,77954,derecho,26/08/2021,64779,2021,938349
565823,Rafael Martins,/rafael-martins/profil/spieler/565823,rafael-martins,07/11/1991,30,5,1.83,Delantero centro,70955, ,01/07/2019,64779,2021,565823
982930,Óscar Julián Martínez,/oscar-julian-martinez/profil/spieler/982930,oscar-julian-martinez,09/06/1994,28,83,1.82,Delantero centro,64751,derecho,31/01/2022,64779,2021,982930
841097,Cristian Ruiz,/cristian-ruiz/profil/spieler/841097,cristian-ruiz,11/04/1997,25,83,-,Delantero centro,75, ,30/09/2020,64779,2021,841097
947181,Tidjane Ba,/tidjane-ba/profil/spieler/947181,tidjane-ba,05/11/1988,33,108,1.88,Delantero centro,75,derecho,31/08/2021,64779,2021,947181
158873,Alex Ruiz,/alex-ruiz/profil/spieler/158873,alex-ruiz,03/09/1991,31,50,1.87,Portero,64780,derecho,01/09/2022,11910,2022,158873
564573,Robi,/robi/profil/spieler/564573,robi,18/08/1987,35,157,-,Portero,515,derecho,01/11/2022,11910,2022,564573
887125,Álex Iglesias,/alex-iglesias/profil/spieler/887125,alex-iglesias,07/04/1997,26,157,1.86,Portero,82571,derecho,01/09/2022,11910,2022,887125
974955,Tito,/tito/profil/spieler/974955,tito,01/01/2001,22,157,-,Portero,62573, ,16/01/2023,11910,2022,974955
1104415,Billal Djattit,/billal-djattit/profil/spieler/1104415,billal-djattit,16/11/1999,23,50,1.80,Portero,87997,izquierdo,01/01/2023,11910,2022,1104415
1100281,Joel Giadas,/joel-giadas/profil/spieler/1100281,joel-giadas,11/06/2005,18,5,-,Defensa,41888, ,01/01/2023,11910,2022,1100281
521063,Chechu Meneses,/chechu-meneses/profil/spieler/521063,chechu-meneses,04/01/1995,28,157,1.88,Defensa central,29224,izquierdo,30/08/2022,11910,2022,521063
603962,Juanma Miranda,/juanma-miranda/profil/spieler/603962,juanma-miranda,01/03/1994,29,157,-,Defensa central,64780, ,01/07/2022,11910,2022,603962
878377,Sékouba Kaba,/sekouba-kaba/profil/spieler/878377,sekouba-kaba,12/02/1992,31,50,1.86,Defensa central,515,derecho,01/03/2023,11910,2022,878377
1113774,Mike Nosso,/mike-nosso/profil/spieler/1113774,mike-nosso,03/07/1996,26,50,1.80,Defensa central,7714, ,01/01/2023,11910,2022,1113774
991823,Felipe Alarcón,/felipe-alarcon/profil/spieler/991823,felipe-alarcon,02/02/2002,21,157,1.87,Defensa central,40689,derecho,31/08/2022,11910,2022,991823
318801,César Rodríguez,/cesar-rodriguez/profil/spieler/318801,cesar-rodriguez,01/03/1994,29,157,1.71,Lateral izquierdo,78114,izquierdo,01/07/2021,11910,2022,318801
857946,Quentin Laffont,/quentin-laffont/profil/spieler/857946,quentin-laffont,17/01/1996,27,50,1.73,Lateral izquierdo,64779,ambidiestro,21/07/2022,11910,2022,857946
716167,Adonay Sierra,/adonay-sierra/profil/spieler/716167,adonay-sierra,20/10/2001,21,157,1.70,Lateral derecho,84295,izquierdo,31/08/2022,11910,2022,716167
242559,Pedro Santos,/pedro-santos/profil/spieler/242559,pedro-santos,01/06/1993,30,157,1.73,Pivote,64780, ,31/08/2022,11910,2022,242559
930314,Seung-cheol Jang,/seung-cheol-jang/profil/spieler/930314,seung-cheol-jang,20/12/1998,24,87,-,Centrocampista,515, ,01/09/2022,11910,2022,930314
1064159,Zoltán Mari,/zoltan-mari/profil/spieler/1064159,zoltan-mari,19/10/2003,19,178,1.80,Centrocampista,40782,izquierdo,01/09/2022,11910,2022,1064159
198802,Marc Ferré,/marc-ferre/profil/spieler/198802,marc-ferre,11/01/1994,29,5,1.75,Mediocentro,515, ,01/07/2022,11910,2022,198802
1106913,Jagoba Gil,/jagoba-gil/profil/spieler/1106913,jagoba-gil,09/04/1998,25,157,1.76,Mediocentro,75,ambidiestro,01/01/2023,11910,2022,1106913
742885,Alvaro Correa,/alvaro-correa/profil/spieler/742885,alvaro-correa,08/11/1996,26,157,1.88,Mediocentro,41709,izquierdo,01/07/2019,11910,2022,742885
739006,Alejandro Huerta,/alejandro-huerta/profil/spieler/739006,alejandro-huerta,19/11/1990,32,110,-,Mediocentro,64779, ,01/07/2022,11910,2022,739006
474176,Jonathan Tassin,/jonathan-tassin/profil/spieler/474176,jonathan-tassin,31/01/1998,25,50,1.76,Mediocentro,515,derecho,14/02/2023,11910,2022,474176
1104414,Celyan Djattit,/celyan-djattit/profil/spieler/1104414,celyan-djattit,05/01/2003,20,50,1.73,Mediocentro ofensivo,515, ,01/01/2023,11910,2022,1104414
1102495,Noah Morillon,/noah-morillon/profil/spieler/1102495,noah-morillon,26/12/2004,18,50,1.78,Mediocentro ofensivo,82297,derecho,01/01/2023,11910,2022,1102495
1050063,David Doval,/david-doval/profil/spieler/1050063,david-doval,12/02/2002,21,157,1.68,Mediocentro ofensivo,10854,derecho,06/09/2022,11910,2022,1050063
214751,Juan Diego Gutiérrez,/juan-diego-gutierrez/profil/spieler/214751,juan-diego-gutierrez,28/04/1992,31,133,1.74,Extremo izquierdo,61160, ,01/08/2022,11910,2022,214751
569186,Morgan Lafont,/morgan-lafont/profil/spieler/569186,morgan-lafont,22/11/1996,26,50,1.85,Extremo izquierdo,26326,derecho,01/07/2022,11910,2022,569186
1099837,Ginés,/gines/profil/spieler/1099837,gines,28/02/1996,27,157,1.73,Extremo izquierdo,83817,derecho,01/01/2023,11910,2022,1099837
1061339,Cristian Torres,/cristian-torres/profil/spieler/1061339,cristian-torres,28/09/1998,24,157,1.75,Extremo izquierdo,75,derecho,01/07/2022,11910,2022,1061339
507839,Iván Tato,/ivan-tato/profil/spieler/507839,ivan-tato,28/01/1998,25,157,1.75,Extremo derecho,72658,ambidiestro,01/01/2023,11910,2022,507839
934634,Nene,/nene/profil/spieler/934634,nene,17/02/2000,23,157,1.63,Extremo derecho,50166,izquierdo,31/08/2021,11910,2022,934634
441479,Ramiro Maldonado,/ramiro-maldonado/profil/spieler/441479,ramiro-maldonado,20/07/1991,31,9,1.75,Extremo derecho,515,derecho,19/04/2023,11910,2022,441479
1061338,Marc Perez,/marc-perez/profil/spieler/1061338,marc-perez,03/06/2003,20,157,-,Delantero centro,85849, ,01/07/2022,11910,2022,1061338
978245,Zsolt Szilvási,/zsolt-szilvasi/profil/spieler/978245,zsolt-szilvasi,02/11/2002,20,178,1.90,Delantero centro,41888,derecho,01/07/2022,11910,2022,978245
1104413,Ryan Ndri,/ryan-ndri/profil/spieler/1104413,ryan-ndri,15/03/1998,25,50,-,Delantero centro,75, ,01/01/2023,11910,2022,1104413
1073679,Adoum Oueddo,/adoum-oueddo/profil/spieler/1073679,adoum-oueddo,16/05/1999,24,50,1.92,Delantero centro,75,derecho,01/09/2022,11910,2022,1073679
65644,Christian Bekamenga,/christian-bekamenga/profil/spieler/65644,christian-bekamenga,09/05/1986,37,31,1.85,Delantero centro,43569,derecho,19/08/2022,11910,2022,65644
458605,Giovanni Rodríguez,/giovanni-rodriguez/profil/spieler/458605,giovanni-rodriguez,25/08/1998,24,157,1.66,Delantero centro,68844,derecho,01/07/2022,11910,2022,458605
261150,José Cortaberría,/jose-cortaberria/profil/spieler/261150,jose-cortaberria,30/08/1990,32,179,1.91,Portero,64779,derecho,01/07/2021,26326,2022,261150
119766,Jesús Coca,/jesus-coca/profil/spieler/119766,jesus-coca,22/05/1989,34,157,1.89,Portero,41916, ,19/08/2022,26326,2022,119766
656923,Octavi de Brauwer,/octavi-de-brauwer/profil/spieler/656923,octavi-de-brauwer,27/11/2002,20,5,-,Portero,515, ,25/01/2020,26326,2022,656923
208437,Tete,/tete/profil/spieler/208437,tete,01/12/1993,29,5,-,Portero,46725, ,01/01/2023,26326,2022,208437
1018645,Ruben Paradela,/ruben-paradela/profil/spieler/1018645,ruben-paradela,-,,5,-,Portero,-, ,,26326,2022,1018645
1027599,Alberto Plaza,/alberto-plaza/profil/spieler/1027599,alberto-plaza,-,,5,-,Defensa,-, ,,26326,2022,1027599
1100294,Jaime Ruiz,/jaime-ruiz/profil/spieler/1100294,jaime-ruiz,15/09/1998,24,157,1.77,Defensa central,75,derecho,01/01/2023,26326,2022,1100294
87395,Julián Fernández,/julian-fernandez/profil/spieler/87395,julian-fernandez,18/07/1989,33,9,1.90,Defensa central,11910, ,01/07/2022,26326,2022,87395
422304,Esteban Mascareña,/esteban-mascarena/profil/spieler/422304,esteban-mascarena,12/07/1995,27,179,1.88,Defensa central,93045,izquierdo,01/08/2022,26326,2022,422304
742334,Alexis Ordoñez,/alexis-ordonez/profil/spieler/742334,alexis-ordonez,31/05/1997,26,83,1.90,Defensa central,18111, ,01/07/2022,26326,2022,742334
569836,Eric del Pozo,/eric-del-pozo/profil/spieler/569836,eric-del-pozo,02/05/2003,20,5,-,Defensa central,-, ,,26326,2022,569836
1018644,Fernando Casanova,/fernando-casanova/profil/spieler/1018644,fernando-casanova,17/05/1998,25,157,-,Defensa central,-, ,,26326,2022,1018644
1083189,Wilmar,/wilmar/profil/spieler/1083189,wilmar,12/08/1991,31,83,-,Defensa central,-, ,,26326,2022,1083189
133624,Marc García,/marc-garcia/profil/spieler/133624,marc-garcia,21/03/1988,35,5,1.74,Lateral izquierdo,12697,izquierdo,19/08/2022,26326,2022,133624
239716,Xavi Carmona,/xavi-carmona/profil/spieler/239716,xavi-carmona,21/01/1993,30,157,1.83,Lateral derecho,40270,derecho,01/07/2022,26326,2022,239716
44951,Jordi Rubio,/jordi-rubio/profil/spieler/44951,jordi-rubio,01/11/1987,35,5,1.73,Lateral derecho,41916,derecho,19/08/2022,26326,2022,44951
87350,Matías Rudler,/matias-rudler/profil/spieler/87350,matias-rudler,25/04/1988,35,9,1.70,Lateral derecho,64780,derecho,01/07/2022,26326,2022,87350
791566,Sergio López,/sergio-lopez/profil/spieler/791566,sergio-lopez,22/05/2001,22,136,-,Pivote,12604, ,01/01/2020,26326,2022,791566
1100293,Adrià Castañé,/adria-castane/profil/spieler/1100293,adria-castane,21/03/1999,24,157,-,Centrocampista,-, ,,26326,2022,1100293
1104409,Jordi Burgos,/jordi-burgos/profil/spieler/1104409,jordi-burgos,01/01/1999,24,157,-,Centrocampista,-, ,,26326,2022,1104409
841104,Steven Leblanc,/steven-leblanc/profil/spieler/841104,steven-leblanc,24/09/2001,21,252,-,Pivote,3717, ,30/09/2020,26326,2022,841104
198683,Xavier Vieira,/xavier-vieira/profil/spieler/198683,xavier-vieira,14/01/1992,31,5,1.79,Mediocentro,64780, ,19/08/2022,26326,2022,198683
198644,Lluis Blanco,/lluis-blanco/profil/spieler/198644,lluis-blanco,15/01/1990,33,5,1.83,Mediocentro,10854, ,01/07/2022,26326,2022,198644
81388,Mario Spano,/mario-spano/profil/spieler/81388,mario-spano,07/02/1986,37,179,1.81,Mediocentro,11910,izquierdo,01/07/2016,26326,2022,81388
569750,Daniel Cerqueira,/daniel-cerqueira/profil/spieler/569750,daniel-cerqueira,05/01/2003,20,5,-,Mediocentro,-, ,,26326,2022,569750
1013918,Humberto Tavares,/humberto-tavares/profil/spieler/1013918,humberto-tavares,01/01/1999,24,5,-,Mediocentro,-, ,,26326,2022,1013918
264582,Marcelo Tabárez,/marcelo-tabarez/profil/spieler/264582,marcelo-tabarez,10/02/1993,30,179,1.74,Mediocentro ofensivo,18124,izquierdo,09/08/2022,26326,2022,264582
44118,Marc Pujol,/marc-pujol/profil/spieler/44118,marc-pujol,21/08/1982,40,5,1.68,Mediocentro ofensivo,10854,derecho,19/08/2022,26326,2022,44118
1016414,Diogo Leite,/diogo-leite/profil/spieler/1016414,diogo-leite,08/11/2005,17,5,1.80,Mediocentro ofensivo,-,izquierdo,,26326,2022,1016414
151504,Sebastián Gómez,/sebastian-gomez/profil/spieler/151504,sebastian-gomez,01/11/1983,39,5,1.76,Extremo izquierdo,10718,derecho,01/07/2017,26326,2022,151504
750802,Cristian Millán,/cristian-millan/profil/spieler/750802,cristian-millan,02/06/2003,20,5,-,Extremo izquierdo,10854, ,31/01/2021,26326,2022,750802
126356,Cristian Martínez,/cristian-martinez/profil/spieler/126356,cristian-martinez,16/10/1989,33,5,1.87,Extremo derecho,10854,derecho,01/07/2022,26326,2022,126356
649329,Gaby,/gaby/profil/spieler/649329,gaby,16/10/2000,22,5,-,Extremo derecho,46725, ,01/07/2022,26326,2022,649329
564572,Diego Nájera,/diego-najera/profil/spieler/564572,diego-najera,11/12/1994,28,110,1.78,Delantero centro,10854, ,15/08/2021,26326,2022,564572
155894,Víctor Bernat,/victor-bernat/profil/spieler/155894,victor-bernat,17/05/1987,36,5,-,Delantero centro,40270, ,01/07/2022,26326,2022,155894
938349,Rober,/rober/profil/spieler/938349,rober,19/09/1992,30,157,1.78,Delantero centro,64780,derecho,01/01/2023,26326,2022,938349
866712,Joan Palomino,/joan-palomino/profil/spieler/866712,joan-palomino,01/01/2001,22,157,-,Delantero centro,515, ,31/01/2022,26326,2022,866712
129381,Josele,/josele/profil/spieler/129381,josele,11/10/1989,33,157,1.77,Delantero centro,100967, ,01/01/2023,26326,2022,129381
982869,Marcel Ruiz,/marcel-ruiz/profil/spieler/982869,marcel-ruiz,01/01/2002,21,157,1.72,Delantero centro,84453, ,31/01/2022,26326,2022,982869
831549,Bruno Volpi,/bruno-volpi/profil/spieler/831549,bruno-volpi,23/06/1993,30,9,1.90,Delantero centro,49806,derecho,01/07/2022,26326,2022,831549
724641,Eric Balastegui,/eric-balastegui/profil/spieler/724641,eric-balastegui,29/06/2003,20,5,-,Delantero centro,-, ,,26326,2022,724641
974944,Juan Carlos,/juan-carlos/profil/spieler/974944,juan-carlos,21/11/1993,29,110,-,Delantero,-, ,,26326,2022,974944
126767,Ali Ahamada,/ali-ahamada/profil/spieler/126767,ali-ahamada,19/08/1991,29,35,1.89,Portero,515,derecho,10/03/2022,28633,2021,126767
715675,Marcos Relaño,/marcos-relano/profil/spieler/715675,marcos-relano,09/10/2001,19,157,1.87,Portero,90280,derecho,24/08/2021,28633,2021,715675
408473,Marc Priego,/marc-priego/profil/spieler/408473,marc-priego,05/07/1996,24,157,1.86,Portero,50122, ,31/01/2022,28633,2021,408473
889095,Sebastián Obregón,/sebastian-obregon/profil/spieler/889095,sebastian-obregon,16/01/1995,27,83,-,Portero,26326, ,01/07/2021,40270,2021,889095
589481,Matías Basterrechea,/matias-basterrechea/profil/spieler/589481,matias-basterrechea,02/01/1994,28,9,1.91,Portero,62573,derecho,07/01/2022,40270,2021,589481
884252,Ismael Guzmán,/ismael-guzman/profil/spieler/884252,ismael-guzman,04/04/1991,31,157,1.82,Portero,11910, ,01/07/2021,40270,2021,884252
197867,Alexandre Alfaiate,/alexandre-alfaiate/profil/spieler/197867,alexandre-alfaiate,17/08/1995,26,136,1.85,Defensa central,64780,derecho,05/01/2022,40270,2021,197867
380313,Pedro Muñoz,/pedro-munoz/profil/spieler/380313,pedro-munoz,09/01/1988,34,157,1.82,Defensa central,11910, ,01/07/2021,40270,2021,380313
74564,Óscar Reyes,/oscar-reyes/profil/spieler/74564,oscar-reyes,12/03/1988,34,157,1.85,Defensa central,28633,izquierdo,01/07/2021,40270,2021,74564
386011,Lucas Maciel,/lucas-maciel/profil/spieler/386011,lucas-maciel,06/03/1991,31,136,1.86,Defensa central,26326,derecho,01/07/2021,40270,2021,386011
626171,Aarón Martínez,/aaron-martinez/profil/spieler/626171,aaron-martinez,24/05/2000,22,5,-,Defensa central,62573, ,01/07/2021,40270,2021,626171
75945,Miguel Ruiz,/miguel-ruiz/profil/spieler/75945,miguel-ruiz,16/07/1982,39,157,1.82,Defensa central,11910,derecho,05/01/2022,40270,2021,75945
647509,Hugo Goncalves,/hugo-goncalves/profil/spieler/647509,hugo-goncalves,21/05/1991,31,136,-,Defensa central,62573, ,01/07/2021,40270,2021,647509
547255,Dacu,/dacu/profil/spieler/547255,dacu,16/05/2001,21,5,1.71,Lateral izquierdo,77235,izquierdo,01/01/2022,40270,2021,547255
