id_jugador,nombre_competicion,jornada,fecha_partido,localidad,jugado_para,jugado_contra,resultado,temporada,minutos_jugados
335561,DK3O,15,20/03/21,A,1842,21783,"1:2 ",2020,89
335561,DK3O,16,27/03/21,H,1842,5925,"0:1 ",2020,90
335561,DK3O,17,05/04/21,A,1842,5091,"2:3 ",2020,90
335561,DK3O,18,09/04/21,H,1842,5733,"3:1 ",2020,76
335561,DK3O,19,17/04/21,A,1842,24181,"1:3 ",2020,90
335561,DK3O,20,23/04/21,H,1842,3732,"0:1 ",2020,90
335561,DK3O,21,01/05/21,A,1842,5840,"1:1 ",2020,64
335561,DK3O,22,07/05/21,H,1842,16173,"2:1 ",2020,69
335561,DK3O,23,15/05/21,A,1842,5866,"0:4 ",2020,19
335561,DK3O,24,24/05/21,A,1842,362,"3:2 ",2020,90
335561,DK3O,25,28/05/21,H,1842,5892,"3:0 ",2020,15
335561,DK3O,26,05/06/21,A,1842,49675,"2:3 ",2020,1
180162,NO2,15,14/09/20,H,421,14761,"2:4 ",2019,88
180162,NO2,16,21/09/20,A,421,353,"2:0 ",2019,90
180162,NO2,17,25/09/20,H,421,4309,"1:2 ",2019,90
180162,NO2,18,28/09/20,A,421,2038,"5:2 ",2019,90
180162,NO2,19,04/10/20,H,421,23184,"1:2 ",2019,90
180162,NO2,20,11/10/20,A,421,17647,"0:0 ",2019,90
180162,NO2,21,17/10/20,H,421,36224,"1:1 ",2019,90
180162,NO2,22,24/10/20,H,421,13519,"1:0 ",2019,90
180162,NO2,23,28/10/20,A,421,78311,"1:1 ",2019,90
180162,NO2,24,01/11/20,H,421,3692,"3:3 ",2019,90
180162,NO2,25,04/11/20,A,421,1293,"1:0 ",2019,90
180162,NO2,26,08/11/20,H,421,13025,"1:1 ",2019,90
180162,NO2,27,15/11/20,A,421,14761,"2:2 ",2019,90
180162,NO2,28,21/11/20,H,421,36249,"3:2 ",2019,90
180162,NO2,29,07/12/20,A,421,36228,"4:0 ",2019,90
180162,NO2,1,31/03/19,H,17647,9987,"1:1 ",2018,90
180162,NO2,2,07/04/19,A,17647,36224,"1:1 ",2018,90
180162,NO2,3,14/04/19,H,17647,13025,"0:0 ",2018,90
180162,NO2,4,22/04/19,A,17647,3692,"1:0 ",2018,90
180162,NO2,5,28/04/19,H,17647,4309,"0:0 ",2018,90
180162,NO2,6,05/05/19,A,17647,267,"4:0 ",2018,90
180162,NO2,7,12/05/19,H,17647,5619,"1:2 ",2018,83
180162,NO2,8,16/05/19,A,17647,23184,"1:0 ",2018,90
180162,NO2,9,26/05/19,H,17647,6399,"2:3 ",2018,68
180162,NO2,10,02/06/19,A,17647,13274,"1:1 ",2018,90
180162,NO2,11,16/06/19,A,17647,2038,"4:2 ",2018,90
180162,NO2,12,23/06/19,H,17647,421,"2:0 ",2018,90
180162,NO2,13,30/06/19,A,17647,9908,"3:0 ",2018,90
180162,NO2,14,21/07/19,H,17647,6469,"1:1 ",2018,63
180162,NO2,15,28/07/19,A,17647,8442,"0:2 ",2018,90
180162,NO2,16,04/08/19,H,17647,36224,"3:1 ",2018,90
180162,NO2,18,18/08/19,H,17647,9908,"1:1 ",2018,90
180162,NO2,19,21/08/19,A,17647,421,"3:2 ",2018,90
180162,NO2,20,25/08/19,H,17647,8442,"0:4 ",2018,90
180162,NO2,21,01/09/19,A,17647,9987,"2:2 ",2018,90
180162,NO2,22,15/09/19,H,17647,267,"0:0 ",2018,90
180162,NO2,23,18/09/19,A,17647,6399,"2:0 ",2018,90
180162,NO2,24,22/09/19,H,17647,2038,"2:0 ",2018,90
180162,NO2,25,30/09/19,A,17647,6469,"1:1 ",2018,90
180162,NO2,26,06/10/19,H,17647,13274,"0:2 ",2018,45
180162,NOPO,1ª Ronda,08/05/19,A,17647,39564,"0:2 ",2018,90
180162,NOPO,2° Ronda,22/05/19,H,17647,501,"2:1 ",2018,105
180162,NOPO,3º Ronda,19/06/19,H,17647,353,"1:0 ",2018,90
180162,NOPO,Octavos de final,26/06/19,A,17647,2761,"2:0 ",2018,120
180162,NO2,10,27/05/18,H,2038,17647,"5:1 ",2017,16
180162,NO2,12,09/06/18,H,2038,239,"1:0 ",2017,26
180162,NO2,13,17/06/18,A,2038,4309,"1:3 ",2017,7
180162,NO2,15,01/07/18,A,2038,36226,"1:2 ",2017,2
180162,NO2,16,22/07/18,H,2038,4309,"1:0 ",2017,24
180162,NO2,17,29/07/18,H,17647,421,"2:6 ",2017,90
180162,NO2,18,05/08/18,A,17647,11338,"1:0 ",2017,90
180162,NO2,19,14/08/18,H,17647,2038,"1:0 ",2017,90
180162,NO2,20,19/08/18,A,17647,239,"2:0 ",2017,90
180162,NO2,21,26/08/18,H,17647,9987,"3:2 ",2017,90
180162,NO2,22,02/09/18,A,17647,13274,"0:2 ",2017,90
180162,NO2,23,16/09/18,H,17647,4309,"3:2 ",2017,90
180162,NO2,24,23/09/18,A,17647,36224,"1:0 ",2017,90
180162,NO2,25,30/09/18,A,17647,32682,"1:4 ",2017,90
180162,NO2,26,07/10/18,H,17647,36226,"2:0 ",2017,90
180162,NO2,27,21/10/18,A,17647,9908,"1:1 ",2017,90
180162,NO2,28,28/10/18,H,17647,13025,"2:1 ",2017,90
180162,NO2,29,04/11/18,A,17647,14761,"0:5 ",2017,90
180162,NO2,30,11/11/18,H,17647,5619,"0:1 ",2017,90
335561,DK3O,15,03/11/18,H,5925,3732,"5:1 ",2018,90
335561,DK3O,16,10/11/18,A,5925,16173,"1:1 ",2018,90
335561,DK3O,17,10/03/19,H,5925,5866,"2:2 ",2018,90
335561,DK3O,18,17/03/19,A,5925,362,"1:1 ",2018,90
335561,DK3O,19,24/03/19,H,5925,21783,"2:1 ",2018,90
335561,DK3O,20,30/03/19,A,5925,444,"1:0 ",2018,99
335561,DK3O,21,06/04/19,H,5925,49675,"2:3 ",2018,90
335561,DK3O,22,13/04/19,A,5925,947,"4:3 ",2018,90
335561,DKDA,1,22/04/19,A,5925,22112,"1:1 ",2018,90
335561,DKDA,2,28/04/19,H,5925,444,"1:3 ",2018,90
335561,DKDA,3,04/05/19,A,5925,13290,"4:1 ",2018,90
335561,DKDA,4,12/05/19,H,5925,45057,"2:0 ",2018,90
335561,DKDA,5,19/05/19,A,5925,5892,"1:1 ",2018,90
335561,DKDA,6,22/05/19,A,5925,49675,"0:0 ",2018,90
335561,DKDA,7,24/05/19,H,5925,21783,"2:1 ",2018,90
335561,DKDA,8,01/06/19,A,5925,5714,"3:5 ",2018,90
335561,DKDA,9,10/06/19,H,5925,22235,"3:0 ",2018,90
335561,DKDA,10,15/06/19,A,5925,40804,"2:3 ",2018,90
335561,DKDA,11,22/06/19,H,5925,13208,"6:0 ",2018,90
335561,FS,15,12/05/15,A,39,18,"2:1 ",2014,71
335561,FS,16,14/05/15,A,39,18,"2:3 ",2014,33
180162,NOPO,1ª Ronda,24/07/21,A,421,30721,"1:3 ",2020,45
180162,NOPO,2° Ronda,31/07/21,H,421,17647,"3:0 ",2020,90
180162,NOPO,3º Ronda,22/09/21,H,421,11221,"4:1 ",2020,90
180162,NOPO,Octavos de final,12/03/22,H,421,239,"0:2 ",2020,90
180162,NO31,1,20/06/21,H,421,22824,"4:1 ",2020,90
180162,NO31,2,26/06/21,A,421,2555,"0:2 ",2020,90
180162,NO31,4,03/07/21,H,421,39557,"5:4 ",2020,68
180162,NO31,5,08/07/21,A,421,13019,"3:2 ",2020,82
180162,NO31,6,11/07/21,H,421,36226,"4:0 ",2020,27
180162,NO31,7,17/07/21,A,421,8442,"1:2 ",2020,90
180162,NO31,8,21/07/21,H,421,6390,"3:2 ",2020,90
180162,NO31,9,28/07/21,A,421,35537,"3:3 ",2020,90
180162,NO31,10,04/08/21,H,421,8995,"1:0 ",2020,90
180162,NO31,11,14/08/21,A,421,2961,"0:4 ",2020,90
180162,NO31,13,23/08/21,A,421,35029,"2:3 ",2020,90
180162,NO31,14,28/08/21,H,421,2961,"5:1 ",2020,59
180162,NO31,15,01/09/21,A,421,6390,"2:3 ",2020,90
180162,NO31,16,05/09/21,H,421,35029,"2:0 ",2020,90
180162,NO31,17,12/09/21,A,421,8995,"0:0 ",2020,90
180162,NO31,18,19/09/21,H,421,35537,"5:0 ",2020,62
180162,NO31,19,25/09/21,H,421,6493,"6:0 ",2020,73
180162,NO31,20,02/10/21,A,421,36226,"0:5 ",2020,80
180162,NO31,21,09/10/21,A,421,39557,"0:4 ",2020,90
180162,NO31,22,16/10/21,H,421,13019,"7:0 ",2020,45
180162,NO31,12,20/10/21,H,421,13261,"3:1 ",2020,49
180162,NO1,18,31/07/16,A,2038,2761,"0:1 ",2015,14
180162,NO2,21,21/08/16,A,21101,13519,"0:1 ",2015,90
180162,NO2,22,24/08/16,H,21101,421,"1:2 ",2015,90
180162,NO2,23,28/08/16,A,21101,32682,"1:3 ",2015,90
180162,NO2,24,11/09/16,H,21101,23184,"3:2 ",2015,90
180162,NO2,25,18/09/16,A,21101,3692,"1:2 ",2015,90
180162,NO2,26,25/09/16,H,21101,11338,"0:2 ",2015,90
180162,NO2,27,03/10/16,A,21101,9987,"2:3 ",2015,45
180162,NO2,28,16/10/16,H,21101,3837,"0:0 ",2015,90
180162,NO2,29,23/10/16,A,21101,36224,"1:1 ",2015,90
180162,NO2,30,30/10/16,H,21101,6399,"3:2 ",2015,78
180162,NO2,1,06/04/15,H,2038,2555,"3:1 ",2014,90
180162,NO2,2,12/04/15,A,2038,36224,"0:0 ",2014,90
180162,NO2,3,19/04/15,H,2038,632,"2:1 ",2014,90
180162,NO2,5,30/04/15,H,2038,32682,"1:3 ",2014,90
180162,NO2,6,03/05/15,A,2038,21101,"1:1 ",2014,90
180162,NO2,7,10/05/15,H,2038,14761,"3:0 ",2014,90
180162,NO2,8,13/05/15,A,2038,1057,"0:2 ",2014,90
180162,NO2,9,16/05/15,H,2038,13519,"1:0 ",2014,68
180162,NO2,10,25/05/15,A,2038,13025,"1:2 ",2014,90
180162,NO2,11,31/05/15,H,2038,3837,"2:0 ",2014,90
180162,NO2,12,07/06/15,A,2038,7175,"0:1 ",2014,90
180162,NO2,13,21/06/15,A,2038,1100,"0:4 ",2014,90
180162,NO2,16,24/06/15,H,2038,36224,"1:1 ",2014,90
180162,NO2,14,27/06/15,H,2038,8995,"1:1 ",2014,90
180162,NO2,15,05/07/15,A,2038,17647,"1:1 ",2014,90
180162,NO2,17,03/08/15,A,2038,13519,"3:2 ",2014,90
180162,NO2,18,10/08/15,H,2038,1057,"3:1 ",2014,90
180162,NO2,19,13/08/15,A,2038,3837,"1:1 ",2014,90
180162,NO2,20,17/08/15,H,2038,1100,"0:0 ",2014,74
180162,NO2,22,30/08/15,H,2038,7175,"2:1 ",2014,90
180162,NO2,23,14/09/15,H,2038,13274,"3:0 ",2014,89
180162,NO2,28,18/10/15,A,2038,632,"2:5 ",2014,90
180162,NO2,29,25/10/15,H,2038,13025,"2:1 ",2014,90
180162,NOPO,1ª Ronda,22/04/15,A,2038,45536,"1:5 ",2014,90
180162,NOPO,2° Ronda,06/05/15,A,2038,4309,"0:2 ",2014,86
180162,NOPO,3º Ronda,03/06/15,H,2038,632,"1:2 ",2014,45
180162,NO2,19,26/08/12,A,8995,2555,"1:2 ",2011,90
180162,NO2,18,29/08/12,H,8995,9908,"2:1 ",2011,90
180162,NO2,20,02/09/12,H,8995,13519,"1:3 ",2011,88
180162,NO2,22,16/09/12,H,8995,17647,"4:1 ",2011,90
180162,NO2,23,23/09/12,A,8995,267,"2:1 ",2011,90
180162,NO2,24,30/09/12,H,8995,8442,"4:3 ",2011,90
180162,NO2,25,07/10/12,A,8995,4309,"2:0 ",2011,90
180162,NO2,26,14/10/12,A,8995,1057,"1:0 ",2011,90
180162,NO2,27,21/10/12,H,8995,11338,"3:0 ",2011,90
180162,NO2,21,24/10/12,A,8995,10217,"2:2 ",2011,90
180162,NO2,28,28/10/12,A,8995,9987,"3:1 ",2011,90
180162,NO2,29,04/11/12,H,8995,6399,"1:0 ",2011,90
180162,NO2,30,11/11/12,A,8995,501,"4:0 ",2011,90
180162,NOPO,Cuartos de final,18/08/12,A,8995,2761,"6:7 ",2011,120
180162,NOPO,Semifinales,27/09/12,H,8995,1100,"3:1 ",2011,90
180162,NOPO,Final,25/11/12,A,8995,1293,"3:5 ",2011,120
180162,NO2,1,07/04/14,A,8995,4309,"0:1 ",2013,90
180162,NO2,2,13/04/14,H,8995,8442,"1:1 ",2013,90
180162,NO2,11,29/05/14,A,8995,2555,"0:1 ",2013,79
180162,NO2,13,10/06/14,H,8995,21101,"1:2 ",2013,90
180162,NO2,14,15/06/14,A,8995,6399,"1:1 ",2013,90
180162,NO2,15,22/06/14,H,8995,9987,"4:0 ",2013,90
180162,NO2,16,20/07/14,A,8995,8442,"2:3 ",2013,90
180162,NO2,17,27/07/14,H,8995,11338,"1:4 ",2013,90
180162,NO1,1,02/04/17,A,2038,10217,"3:1 ",2016,90
180162,NO1,3,09/04/17,A,2038,1293,"3:0 ",2016,67
180162,NO1,4,17/04/17,H,2038,2817,"1:1 ",2016,90
180162,NO1,5,23/04/17,A,2038,76,"3:0 ",2016,90
180162,NO1,6,30/04/17,H,2038,353,"0:1 ",2016,20
180162,NO1,7,07/05/17,A,2038,2761,"0:0 ",2016,66
180162,NO1,8,13/05/17,H,2038,239,"4:0 ",2016,56
180162,NO1,18,06/08/17,A,2038,1058,"2:1 ",2016,45
180162,NO1,19,11/08/17,A,2038,6399,"2:1 ",2016,90
180162,NO1,20,20/08/17,H,2038,21101,"2:0 ",2016,90
180162,NO1,21,09/09/17,A,2038,1100,"2:1 ",2016,90
180162,NO1,23,24/09/17,A,2038,5619,"0:1 ",2016,90
180162,NO1,24,01/10/17,H,2038,687,"2:2 ",2016,90
180162,NOPO,1ª Ronda,26/04/17,A,2038,22439,"1:6 ",2016,90
180162,NO2,1,08/04/13,A,8995,3837,"3:2 ",2012,90
180162,NO2,8,16/05/13,H,8995,13519,"2:3 ",2012,73
180162,NO2,9,22/05/13,A,8995,21101,"0:1 ",2012,90
180162,NO2,10,26/05/13,H,8995,11338,"1:0 ",2012,90
180162,NO2,15,02/06/13,A,8995,30721,"0:2 ",2012,78
180162,NO2,11,09/06/13,H,8995,6477,"0:2 ",2012,87
180162,NO2,3,13/06/13,A,8995,7175,"2:2 ",2012,45
180162,NO2,25,29/09/13,A,8995,421,"0:1 ",2012,3
180162,NO2,26,06/10/13,H,8995,30721,"4:1 ",2012,14
180162,NO2,28,19/10/13,A,8995,1057,"3:1 ",2012,90
180162,NO2,29,27/10/13,H,8995,7175,"2:0 ",2012,58
180162,NO2,30,03/11/13,A,8995,11338,"3:1 ",2012,11
180162,RTIP,Cuartos de final,06/11/13,H,8995,11338,"0:2 ",2012,90
180162,NOPO,1ª Ronda,17/04/13,A,8995,39557,"1:4 ",2012,29
180162,NOPO,3º Ronda,29/05/13,H,8995,687,"6:7 ",2012,120
605285,LUX1,6,17/09/23,H,3905,48712,"2:0 ",2023,4
605285,LUX1,7,24/09/23,A,3905,2660,"3:1 ",2023,16
605285,LUX1,8,27/09/23,H,3905,12346,"2:2 ",2023,61
605285,LUX1,9,08/10/23,H,3905,21835,"2:1 ",2023,20
605285,LUX1,10,22/10/23,A,3905,11976,"0:1 ",2023,64
605285,LUX1,11,05/11/23,H,3905,13467,"1:3 ",2023,90
605285,LUX1,12,12/11/23,A,3905,21438,"1:3 ",2023,83
605285,LUX1,13,26/11/23,H,3905,12004,"1:1 ",2023,83
605285,LUX1,15,09/12/23,H,3905,11914,"1:1 ",2023,52
605285,LUX1,19,03/03/24,H,3905,9284,"4:5 ",2023,28
605285,LUX1,20,10/03/24,A,3905,48712,"1:0 ",2023,90
605285,LUX1,21,17/03/24,H,3905,2660,"2:2 ",2023,60
605285,LUX1,22,30/03/24,A,3905,12346,"3:0 ",2023,16
605285,LUX1,23,07/04/24,A,3905,21835,"1:1 ",2023,23
605285,LUX1,24,14/04/24,H,3905,11976,"1:1 ",2023,68
605285,LUX1,25,21/04/24,A,3905,13467,"2:4 ",2023,80
605285,LUX1,26,28/04/24,H,3905,21438,"2:1 ",2023,89
605285,LUX1,27,05/05/24,A,3905,12004,"2:2 ",2023,82
605285,LUX1,28,12/05/24,H,3905,21274,"2:2 ",2023,90
605285,LUX1,29,18/05/24,A,3905,11914,"1:1 ",2023,90
605285,LUX1,30,26/05/24,H,3905,853,"2:3 ",2023,62
605285,LUXP,3º Ronda,01/10/23,A,3905,33342,"0:4 ",2023,25
605285,LUXP,4º Ronda,29/10/23,A,3905,21465,"4:3 ",2023,73
537888,SEC,2° Ronda,22/08/19,A,699,28447,"2:1 ",2019,41
537888,S21S,3,10/03/20,H,8821,23263,"2:0 ",2019,45
537888,S21S,11,20/06/17,A,8821,41549,"1:0 ",2016,90
172985,AZ1,1,08/08/10,H,9526,8956,"0:3 ",2010,90
172985,AZ1,2,14/08/10,A,9526,13326,"1:0 ",2010,82
172985,AZ1,3,22/08/10,H,9526,24355,"1:1 ",2010,90
172985,AZ1,4,28/08/10,A,9526,13328,"2:2 ",2010,74
172985,AZ1,5,11/09/10,H,9526,22010,"0:1 ",2010,5
172985,AZ1,7,27/09/10,A,9526,10693,"3:1 ",2010,17
172985,AZ1,9,17/10/10,H,9526,8031,"2:2 ",2010,62
172985,AZ1,10,23/10/10,A,9526,8841,"2:0 ",2010,90
172985,AZ1,11,30/10/10,H,9526,37559,"2:0 ",2010,90
172985,AZ1,12,06/11/10,A,9526,24355,"0:0 ",2010,85
172985,AZ1,13,12/11/10,H,9526,7090,"2:1 ",2010,90
172985,AZ1,14,20/11/10,A,9526,8956,"3:0 ",2010,90
172985,AZ1,15,28/11/10,H,9526,13326,"1:2 ",2010,90
172985,AZ1,16,04/12/10,H,9526,8841,"1:2 ",2010,90
172985,AZ1,17,11/12/10,A,9526,22010,"1:0 ",2010,90
172985,AZ1,18,19/12/10,H,9526,13328,"1:1 ",2010,90
172985,AZ1,19,23/12/10,A,9526,8031,"2:0 ",2010,90
172985,AZ1,20,12/02/11,A,9526,37559,"0:2 ",2010,24
172985,AZ1,21,19/02/11,H,9526,10693,"0:1 ",2010,90
172985,AZ1,22,25/02/11,A,9526,10625,"5:1 ",2010,65
172985,AZ1A,1,13/03/11,H,9526,7090,"1:0 ",2010,90
172985,AZ1A,2,18/03/11,H,9526,37559,"1:0 ",2010,40
172985,AZ1A,3,03/04/11,A,9526,13328,"0:1 ",2010,90
172985,AZ1A,4,09/04/11,H,9526,22010,"0:2 ",2010,90
172985,AZ1A,5,16/04/11,A,9526,24355,"2:1 ",2010,71
172985,AZ1A,6,24/04/11,A,9526,7090,"1:0 ",2010,85
989508,SE1,21,04/09/22,H,272,2843,"4:0 ",2021,3
495601,ELQ,2° Ronda - ida,25/07/24,H,1075,3785,"2:0 ",2024,90
495601,ELQ,2° Ronda - vuelta,01/08/24,A,1075,3785,"0:5 ",2024,90
495601,ES1,1,14/08/21,A,714,331,"0:0 ",2021,3
495601,CDR,2° Ronda,14/12/21,A,1084,13702,"1:0 ",2021,15
495601,ES2,3,27/08/21,H,1084,11596,"1:0 ",2021,90
495601,ES2,4,04/09/21,A,1084,3302,"2:0 ",2021,90
495601,ES2,5,12/09/21,H,1084,12321,"2:0 ",2021,90
495601,ES2,6,19/09/21,A,1084,4032,"4:0 ",2021,90
495601,ES2,7,26/09/21,A,1084,2448,"2:1 ",2021,90
495601,ES2,8,03/10/21,H,1084,16486,"1:0 ",2021,90
495601,ES2,10,16/10/21,H,1084,142,"1:1 ",2021,90
495601,ES2,11,19/10/21,A,1084,5358,"0:0 ",2021,90
495601,ES2,12,23/10/21,H,1084,11000,"1:0 ",2021,90
495601,ES2,13,31/10/21,A,1084,2497,"2:1 ",2021,90
495601,ES2,14,04/11/21,H,1084,9899,"2:1 ",2021,90
495601,ES2,15,07/11/21,A,1084,7077,"3:1 ",2021,90
495601,ES2,17,20/11/21,H,1084,472,"2:1 ",2021,90
495601,ES2,18,27/11/21,A,1084,1536,"3:0 ",2021,90
495601,ES2,19,05/12/21,H,1084,16575,"1:2 ",2021,90
495601,ES2,20,11/12/21,A,1084,1533,"2:2 ",2021,90
495601,ES2,21,18/12/21,H,1084,1244,"0:2 ",2021,90
495601,ES2,22,03/01/22,A,1084,11596,"0:1 ",2021,90
495601,ES2,23,09/01/22,H,1084,2448,"2:2 ",2021,90
495601,ES2,25,30/01/22,A,1084,13222,"3:0 ",2021,90
495601,ES2,26,05/02/22,A,1084,142,"1:1 ",2021,90
180162,NO2,18,03/08/14,A,8995,9987,"1:1 ",2013,90
180162,NO2,19,10/08/14,H,8995,2555,"0:4 ",2013,70
180162,NO2,20,13/08/14,A,8995,17647,"4:1 ",2013,90
180162,NO2,21,17/08/14,H,8995,4309,"4:0 ",2013,90
180162,NO2,22,24/08/14,A,8995,13274,"0:1 ",2013,90
180162,NO2,23,31/08/14,H,8995,6399,"1:4 ",2013,90
180162,NO2,24,15/09/14,A,8995,1293,"5:0 ",2013,90
180162,NO2,25,21/09/14,H,8995,3837,"2:0 ",2013,90
180162,NO2,27,05/10/14,A,8995,6390,"1:1 ",2013,72
180162,NO2,28,19/10/14,H,8995,13519,"4:2 ",2013,90
180162,NO2,29,26/10/14,A,8995,21101,"0:4 ",2013,90
180162,NO2,30,02/11/14,H,8995,1057,"0:3 ",2013,90
605285,RNME,6,09/04/22,H,1065,78,"1:2 ",2021,24
605285,RNME,5,20/04/22,A,1065,389,"2:3 ",2021,5
537888,SE3S,1,01/04/23,H,3625,45631,"1:0 ",2022,9
537888,SE3S,2,06/04/23,A,3625,37609,"1:0 ",2022,28
537888,SE3S,3,16/04/23,A,3625,8882,"0:1 ",2022,90
537888,SE3S,4,23/04/23,H,3625,9015,"0:3 ",2022,71
537888,SE3S,5,29/04/23,A,3625,38748,"0:1 ",2022,14
537888,SE3S,6,07/05/23,H,3625,5196,"0:3 ",2022,90
537888,SE3S,7,12/05/23,A,3625,48219,"1:0 ",2022,5
537888,SEC,Grupo 3,07/03/21,A,699,1109,"1:1 ",2020,81
172985,MOL1,1,13/07/12,A,31277,2481,"5:0 ",2012,79
172985,MOL1,3,29/07/12,A,31277,2714,"3:3 ",2012,38
172985,MOL1,4,04/08/12,H,31277,21716,"0:2 ",2012,90
172985,MOL1,5,11/08/12,A,31277,21508,"0:1 ",2012,77
172985,MOL1,6,18/08/12,H,31277,18477,"1:1 ",2012,90
172985,MOL1,7,25/08/12,A,31277,13278,"4:0 ",2012,90
172985,MOL1,8,31/08/12,H,31277,37452,"2:2 ",2012,90
172985,MOL1,9,16/09/12,A,31277,11907,"4:2 ",2012,90
172985,MOL1,10,22/09/12,A,31277,30686,"3:0 ",2012,67
172985,MOL1,11,30/09/12,H,31277,18497,"1:2 ",2012,90
172985,MOL1,12,06/10/12,H,31277,2481,"0:3 ",2012,90
172985,MOL1,17,17/11/12,A,31277,18477,"0:2 ",2012,20
172985,MOL1,18,24/11/12,H,31277,13278,"1:1 ",2012,15
172985,MOL1,19,28/11/12,A,31277,37452,"0:0 ",2012,25
172985,MOL1,20,02/12/12,H,31277,11907,"0:0 ",2012,89
172985,MOL1,21,02/03/13,H,31277,30686,"0:1 ",2012,25
172985,MOL1,22,10/03/13,A,31277,18497,"1:1 ",2012,45
172985,MOL1,24,30/03/13,A,21716,2714,"4:2 ",2012,23
172985,MOL1,25,07/04/13,H,21716,31277,"0:0 ",2012,49
172985,MOL1,26,12/04/13,A,21716,18477,"0:2 ",2012,54
172985,MOL1,27,21/04/13,H,21716,2481,"0:2 ",2012,90
172985,MOL1,28,27/04/13,A,21716,11907,"1:0 ",2012,45
172985,MOL1,29,03/05/13,H,21716,13278,"0:1 ",2012,58
172985,MOL1,30,11/05/13,A,21716,30686,"1:2 ",2012,35
172985,MOL1,31,16/05/13,H,21716,37452,"0:3 ",2012,18
172985,MOL1,32,21/05/13,H,21716,18497,"3:1 ",2012,9
989508,FS,8,15/06/23,A,147,97,"0:4 ",2022,18
989508,19YL,1ª Ronda - Ida,14/09/22,H,55957,101600,"5:0 ",2022,80
989508,19YL,1ª Ronda - Vuelta,05/10/22,A,55957,101600,"2:3 ",2022,77
989508,19YL,2° Ronda - ida,26/10/22,A,55957,69273,"0:3 ",2022,83
989508,19YL,2° Ronda - vuelta,02/11/22,H,55957,69273,"8:12 ",2022,90
989508,SE1,11,04/06/23,H,272,3654,"1:1 ",2022,17
989508,SE1,12,11/06/23,H,272,1101,"1:2 ",2022,24
495601,ES2,27,12/02/22,H,1084,3302,"0:1 ",2021,90
495601,ES2,28,19/02/22,A,1084,9899,"2:0 ",2021,78
495601,ES2,29,28/02/22,H,1084,7077,"1:1 ",2021,90
495601,ES2,30,06/03/22,A,1084,16575,"1:2 ",2021,90
495601,ES2,31,12/03/22,H,1084,4032,"0:0 ",2021,90
495601,ES2,32,19/03/22,A,1084,16486,"1:0 ",2021,90
495601,ES2,34,01/04/22,A,1084,12321,"1:0 ",2021,90
495601,ES2,35,09/04/22,H,1084,366,"2:2 ",2021,90
495601,ES2,36,16/04/22,A,1084,1244,"0:3 ",2021,90
495601,ES2,37,23/04/22,H,1084,1533,"1:3 ",2021,90
495601,ES2,38,29/04/22,A,1084,472,"2:1 ",2021,90
495601,ES2,40,15/05/22,A,1084,648,"0:2 ",2021,4
495601,ES2,41,21/05/22,H,1084,1536,"0:1 ",2021,45
495601,ES2,42,28/05/22,A,1084,11000,"1:0 ",2021,90
495601,U21Q,Grupo C,08/10/21,H,157,154,"3:2 ",2021,90
495601,U21Q,Grupo C,25/03/22,H,157,98,"8:0 ",2021,90
495601,U21Q,Grupo C,29/03/22,A,157,154,"2:3 ",2021,90
495601,U21Q,Grupo C,03/06/22,A,157,192,"0:6 ",2021,90
495601,CL,Grupo C,20/09/23,H,1075,6195,"1:2 ",2023,90
495601,CL,Grupo C,08/11/23,A,1075,418,"3:0 ",2023,62
495601,CL,Grupo C,29/11/23,H,1075,89,"1:1 ",2023,81
495601,CL,Grupo C,12/12/23,A,1075,6195,"2:0 ",2023,81
495601,EL,Ronda intermedia - Ida,15/02/24,H,1075,10625,"2:4 ",2023,76
495601,EL,Ronda intermedia - Vuelta,22/02/24,A,1075,10625,"2:3 ",2023,63
495601,CLQ,3º Ronda - Ida,08/08/23,H,1075,3137,"3:0 ",2023,90
495601,CLQ,3º Ronda - Vuelta,15/08/23,A,1075,3137,"1:4 ",2023,60
495601,CLQ,Fase de clasificación - Ida,23/08/23,H,1075,265,"2:1 ",2023,90
495601,CLQ,Fase de clasificación - Vuelta,29/08/23,A,1075,265,"0:1 ",2023,90
495601,PO1,1,11/08/23,H,1075,3329,"1:2 ",2023,59
495601,PO1,2,19/08/23,A,1075,3325,"2:4 ",2023,90
495601,PO1,4,03/09/23,H,1075,336,"1:1 ",2023,90
495601,PO1,3,09/09/23,A,1075,979,"2:3 ",2023,77
495601,PO1,5,16/09/23,A,1075,4294,"3:1 ",2023,66
495601,PO1,6,24/09/23,H,1075,2503,"4:1 ",2023,90
495601,PO1,7,28/09/23,A,1075,2431,"2:4 ",2023,6
495601,PO1,10,04/11/23,H,1075,7378,"6:1 ",2023,65
495601,PO1,11,12/11/23,A,1075,8024,"0:1 ",2023,90
495601,PO1,12,03/12/23,H,1075,1465,"3:1 ",2023,90
495601,PO1,14,17/12/23,H,1075,294,"0:1 ",2023,84
495601,PO1,15,30/12/23,A,1075,3268,"1:3 ",2023,90
495601,PO1,16,06/01/24,H,1075,2420,"1:1 ",2023,90
495601,PO1,17,14/01/24,A,1075,720,"2:0 ",2023,90
495601,PO1,18,18/01/24,A,1075,3329,"1:2 ",2023,71
495601,PO1,19,31/01/24,H,1075,3325,"1:1 ",2023,4
495601,PO1,20,04/02/24,H,1075,979,"1:0 ",2023,90
